date,time,open,high,low,close,prev,volume,tr_amount,sales_qu,purchase_qu,li_share,market_cap,fr_cu_holding,fr_cu_ratio,ad_pr_ratio,in_net_buy,up_do,up_do_ratio,deposit,st_turnover,tr_es_ratio,sign
20100811,0,750,750,710,715,-35,849480,621000000,598570,244090,112517000,80449000000,0,0.0,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100810,0,760,760,740,750,-10,461756,347000000,347270,111520,112517000,84387000000,0,0.0,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100809,0,760,770,750,760,-5,446569,338000000,268660,175420,112517000,85512000000,0,0.0,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100806,0,770,775,755,765,-10,425238,323000000,283580,140090,112517000,86075000000,0,0.0,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100805,0,785,785,765,775,-5,371471,287000000,257000,114190,112517000,87200000000,0,0.0,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100804,0,780,785,775,780,-10,366975,286000000,298910,68050,112517000,87763000000,0,0.0,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100803,0,800,800,780,790,-10,343770,271000000,224870,117920,112517000,88888000000,0,0.0,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100802,0,785,820,785,800,30,929940,744000000,366840,562080,112517000,90013000000,0,0.0,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100730,0,750,775,750,770,0,436044,331000000,199960,226130,112517000,86638000000,0,0.0,610.8699951171875,0,0,0.0,0,0.0,0.0,51
20100729,0,780,780,760,770,-10,347705,267000000,244670,100020,112517000,86638000000,0,0.0,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100728,0,780,795,770,780,0,377469,295000000,210280,157170,112517000,87763000000,0,0.0,610.8699951171875,0,0,0.0,0,0.0,0.0,51
20100727,0,760,785,750,780,30,556139,429000000,216230,339830,112517000,87763000000,0,0.0,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100726,0,760,760,745,750,5,321750,242000000,165620,150950,112517000,84387000000,0,0.0,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100723,0,755,770,745,745,-10,587169,440000000,310840,276010,112517000,83825000000,0,0.0,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100722,0,760,765,745,755,-5,463470,350000000,343100,120370,112517000,84950000000,0,0.0,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100721,0,775,780,750,760,-15,546323,417000000,396930,146470,112517000,85512000000,0,0.0,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100720,0,775,780,765,775,0,250267,193000000,179860,69900,112517000,87200000000,0,0.0,610.8699951171875,0,0,0.0,0,0.0,0.0,51
20100719,0,775,775,760,775,-5,313449,241000000,210200,99080,112517000,87200000000,0,0.0,610.8699951171875,-10,0,0.0,0,0.0,0.0,53
20100716,0,800,800,775,780,-20,483748,379000000,0,0,112517000,87763000000,0,0.0,610.8699951171875,-8,0,0.0,0,0.0,0.0,53
20100715,0,800,810,790,800,5,380752,304000000,177420,200520,112517000,90013000000,0,0.0,610.8699951171875,-22,0,0.0,0,0.0,0.0,50
20100714,0,800,810,785,795,-5,563631,448000000,330080,231840,112517000,89451000000,0,0.0,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100713,0,795,805,785,800,5,428731,341000000,273260,155360,112517000,90013000000,0,0.0,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100712,0,775,820,775,795,20,1514875,1205000000,599780,903110,112517000,89451000000,0,0.0,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100709,0,770,780,760,775,10,282670,218000000,155490,126630,112517000,87200000000,304180,0.2700000107288361,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100708,0,775,780,765,765,-5,327330,253000000,228750,89780,112517000,86075000000,302510,0.2700000107288361,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100707,0,785,785,765,770,0,248620,192000000,120590,125930,112517000,86638000000,302510,0.2700000107288361,610.8699951171875,0,0,0.0,0,0.0,0.0,51
20100706,0,765,790,765,770,-5,254160,196000000,124740,129420,112517000,86638000000,302510,0.2700000107288361,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100705,0,780,785,765,775,-5,455403,352000000,314870,140530,112517000,87200000000,304980,0.2700000107288361,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100702,0,780,795,775,780,10,450620,354000000,221970,226030,112517000,87763000000,403060,0.36000001430511475,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100701,0,800,800,765,770,-20,699098,541000000,478460,217660,111467000,85829000000,507250,0.4600000083446503,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100630,0,770,795,760,790,-5,608160,474000000,376940,230070,111467000,88058000000,645460,0.5799999833106995,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100629,0,805,815,790,795,-5,939362,753000000,654880,284480,111467000,88616000000,761040,0.6800000071525574,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100628,0,820,820,785,800,-20,1674133,1336000000,1207320,464940,111467000,89173000000,0,0.0,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100625,0,820,825,800,820,-10,970437,791000000,560540,409770,111467000,91402000000,315730,0.2800000011920929,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100624,0,840,855,825,830,-20,1020372,857000000,698760,285970,110592000,91791000000,535300,0.479999989271164,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100623,0,870,880,850,850,-30,1200173,1031000000,676980,502450,110592000,94003000000,548130,0.5,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100622,0,900,915,870,880,-15,919514,814000000,505020,401740,110592000,97320000000,801490,0.7200000286102295,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100621,0,900,945,890,895,5,2935716,2673000000,1384650,1545710,110592000,98979000000,805790,0.7300000190734863,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100618,0,910,910,880,890,-10,397421,354000000,254280,134580,110592000,98426000000,605790,0.550000011920929,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100617,0,885,900,860,900,35,690044,608000000,319490,362880,110592000,99532000000,649220,0.5899999737739563,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100616,0,880,885,865,865,-10,568007,495000000,288970,274840,110592000,95662000000,617840,0.5600000023841858,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100615,0,915,915,870,875,-25,748924,663000000,396760,316040,110592000,96768000000,607550,0.550000011920929,610.8699951171875,-3,0,0.0,0,0.0,0.0,53
20100614,0,875,915,860,900,50,1751311,1566000000,717130,1024260,110592000,99532000000,609630,0.550000011920929,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100611,0,835,860,835,850,20,973721,824000000,405550,555770,110592000,94003000000,607330,0.550000011920929,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100610,0,820,830,815,830,15,499476,411000000,227890,269880,110592000,91791000000,625980,0.5699999928474426,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100609,0,835,845,810,815,-15,419544,344000000,307820,111580,110592000,90132000000,624140,0.5600000023841858,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100608,0,815,840,815,830,15,305530,252000000,96820,208460,110592000,91791000000,649690,0.5899999737739563,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100607,0,810,825,800,815,-35,650810,529000000,375590,274920,110592000,90132000000,630550,0.5699999928474426,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100604,0,860,870,845,850,-15,653725,558000000,424760,198320,110592000,94003000000,617650,0.5600000023841858,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100603,0,865,875,860,865,10,525084,456000000,277390,246570,110592000,95662000000,660880,0.6000000238418579,610.8699951171875,-10,0,0.0,0,0.0,0.0,50
20100601,0,865,875,855,855,-10,528370,456000000,281210,239960,110592000,94556000000,648680,0.5899999737739563,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100531,0,860,885,855,865,0,611978,532000000,365400,244750,110592000,95662000000,652050,0.5899999737739563,610.8699951171875,0,0,0.0,0,0.0,0.0,51
20100528,0,905,905,855,865,-10,708910,619000000,498620,208560,110592000,95662000000,624010,0.5600000023841858,610.8699951171875,-10,0,0.0,0,0.0,0.0,53
20100527,0,885,905,855,875,-5,1274371,1116000000,732540,526500,110592000,96768000000,654360,0.5899999737739563,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100526,0,795,925,785,880,75,4559715,4004000000,1909450,2614400,110592000,97320000000,635990,0.5799999833106995,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100525,0,840,840,740,805,-35,1616899,1274000000,1065350,548440,110592000,89026000000,630650,0.5699999928474426,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100524,0,840,870,825,840,0,529377,442000000,327200,199120,110592000,92897000000,611900,0.550000011920929,610.8699951171875,0,0,0.0,0,0.0,0.0,51
20100520,0,820,890,820,840,0,1274503,1087000000,571910,695870,110592000,92897000000,642090,0.5799999833106995,610.8699951171875,0,0,0.0,0,0.0,0.0,51
20100519,0,870,870,835,840,-40,1151423,973000000,763340,379330,110592000,92897000000,620980,0.5600000023841858,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100518,0,905,910,840,880,-20,1594184,1414000000,1240520,339750,110592000,97320000000,619370,0.5600000023841858,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100517,0,920,945,900,900,-25,1185830,1091000000,624420,533790,110592000,99532000000,663660,0.6000000238418579,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100514,0,905,950,890,925,25,3746750,3448000000,1663110,2077160,110592000,102297000000,742040,0.6700000166893005,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100513,0,910,915,895,900,0,1036821,935000000,655520,377380,110592000,99532000000,753460,0.6800000071525574,610.8699951171875,0,0,0.0,0,0.0,0.0,51
20100512,0,900,935,885,900,0,1816027,1649000000,1013750,792720,110592000,99532000000,726150,0.6600000262260437,610.8699951171875,0,0,0.0,0,0.0,0.0,51
20100511,0,930,935,895,900,-15,1262845,1153000000,865860,394470,110592000,99532000000,704420,0.6399999856948853,610.8699951171875,-13,0,0.0,0,0.0,0.0,53
20100510,0,900,940,895,915,15,1100869,1008000000,511600,572050,110592000,101191000000,698980,0.6299999952316284,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100507,0,880,915,870,900,-25,1308034,1171000000,773320,534450,110592000,99532000000,731830,0.6600000262260437,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100506,0,870,945,870,925,15,3398228,3088000000,1611850,1777760,110592000,102297000000,747360,0.6800000071525574,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100504,0,935,960,910,910,-30,2073014,1926000000,1413590,652020,110592000,100638000000,757520,0.6800000071525574,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100503,0,1020,1075,940,940,-75,10683108,10950000000,5046940,5513260,110592000,103956000000,623020,0.5600000023841858,610.8699951171875,-97870,0,0.0,0,0.0,0.0,53
20100430,0,1010,1040,965,1015,15,3532696,3545000000,1691710,1722960,110592000,112250000000,623180,0.5600000023841858,610.8699951171875,-77140,0,0.0,0,0.0,0.0,50
20100429,0,980,1040,950,1000,20,3278633,3298000000,1253610,2011340,110592000,110592000000,603720,0.550000011920929,610.8699951171875,174997,0,0.0,0,0.0,0.0,50
20100428,0,925,980,905,980,20,1443521,1372000000,556050,882310,110592000,108380000000,612660,0.550000011920929,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100427,0,970,985,940,960,10,1692597,1631000000,814570,862910,110592000,106168000000,649490,0.5899999737739563,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100426,0,885,995,880,950,65,3020918,2852000000,1113900,1898970,110592000,105062000000,660890,0.6000000238418579,610.8699951171875,-10,0,0.0,0,0.0,0.0,50
20100423,0,910,915,875,885,-25,1217168,1087000000,827850,389300,110592000,97873000000,708850,0.6399999856948853,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100422,0,930,955,895,910,-20,1782831,1644000000,1190410,579570,110592000,100638000000,703350,0.6399999856948853,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100421,0,840,975,830,930,80,5937530,5497000000,2199820,3707530,110592000,102850000000,766910,0.6899999976158142,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100420,0,810,925,805,850,40,2876859,2495000000,1333520,1501450,110592000,94003000000,786060,0.7099999785423279,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100419,0,820,830,800,810,-20,578576,472000000,363240,207010,110592000,89579000000,788120,0.7099999785423279,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100416,0,820,830,810,830,10,553320,453000000,197770,348930,110592000,91791000000,788360,0.7099999785423279,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100415,0,810,825,800,820,10,596069,485000000,314080,280260,110592000,90685000000,824760,0.75,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100414,0,820,830,805,810,0,773739,631000000,449720,321730,110592000,89579000000,807950,0.7300000190734863,610.8699951171875,0,0,0.0,0,0.0,0.0,51
20100413,0,755,845,745,810,50,1634300,1304000000,634820,996220,110592000,89579000000,875660,0.7900000214576721,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100412,0,805,805,750,760,-50,1561524,1201000000,1072290,475230,110592000,84049000000,849280,0.7699999809265137,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100409,0,815,820,795,810,-20,770700,624000000,495160,273640,110592000,89579000000,845160,0.7599999904632568,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100408,0,820,830,800,830,15,599952,492000000,341290,238390,110592000,91791000000,875400,0.7900000214576721,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100407,0,835,845,805,815,-25,798037,653000000,560030,235500,110592000,90132000000,818640,0.7400000095367432,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100406,0,835,870,825,840,10,1084105,913000000,615650,463250,110592000,92897000000,757710,0.6899999976158142,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100405,0,885,890,755,830,-50,1815647,1493000000,1317900,480040,110592000,91791000000,810010,0.7300000190734863,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100402,0,900,900,870,880,-15,880052,777000000,506330,366990,110592000,97320000000,776660,0.699999988079071,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100401,0,865,900,850,895,30,1671441,1456000000,930680,718930,110592000,98979000000,802970,0.7300000190734863,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100331,0,940,945,855,865,-70,3305795,2927000000,2271880,992600,110592000,95662000000,767750,0.6899999976158142,610.8699951171875,-20,0,0.0,0,0.0,0.0,53
20100330,0,960,970,920,935,-15,1327197,1248000000,960310,352080,110592000,103403000000,661670,0.6000000238418579,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100329,0,920,990,920,950,-15,1802907,1738000000,918990,877270,110592000,105062000000,669770,0.6100000143051147,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100326,0,960,985,960,965,15,1251925,1214000000,691740,540210,110592000,106721000000,671970,0.6100000143051147,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100325,0,995,1000,930,950,-40,2285195,2224000000,1655520,621710,110592000,105062000000,659560,0.6000000238418579,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100324,0,1045,1045,975,990,-10,3318493,3345000000,2198690,1088300,110592000,109486000000,659490,0.6000000238418579,610.8699951171875,-10,0,0.0,0,0.0,0.0,53
20100323,0,970,1040,940,1000,35,10364369,10426000000,4188330,6154100,110592000,110592000000,645820,0.5799999833106995,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100322,0,910,1020,910,965,60,4642644,4526000000,2254190,2351650,110592000,106721000000,646830,0.5799999833106995,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100319,0,915,920,890,905,-10,1394080,1259000000,819020,566120,110592000,100085000000,896140,0.8100000023841858,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100318,0,890,935,870,915,25,2931097,2617000000,1643490,1259360,110592000,101191000000,970670,0.8799999952316284,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100317,0,930,930,885,890,-25,2016583,1821000000,1489080,504760,110592000,98426000000,737500,0.6700000166893005,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100316,0,925,930,895,915,15,2724950,2476000000,1680500,1031950,110592000,101191000000,734710,0.6600000262260437,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100315,0,980,985,860,900,-95,6626340,6054000000,4367390,2244160,110592000,99532000000,683260,0.6200000047683716,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100312,0,1000,1035,985,995,-15,3849991,3867000000,2599800,1217030,110592000,110039000000,643920,0.5799999833106995,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100311,0,1015,1035,990,1010,-5,5133573,5185000000,2989610,2099740,110592000,111697000000,648060,0.5899999737739563,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100310,0,970,1095,950,1015,35,17670342,18196000000,7957280,9553940,110592000,112250000000,623680,0.5600000023841858,610.8699951171875,-10,0,0.0,0,0.0,0.0,50
20100309,0,1050,1070,955,980,-70,21176125,21205000000,11530870,9524660,110592000,108380000000,496710,0.44999998807907104,610.8699951171875,-250000,0,0.0,0,0.0,0.0,53
20100308,0,945,1050,940,1050,135,13608006,13907000000,5388510,8115670,110592000,116121000000,464780,0.41999998688697815,610.8699951171875,250000,0,0.0,0,0.0,0.0,49
20100305,0,830,930,825,915,95,11818278,10549000000,5055870,6631280,110592000,101191000000,493140,0.44999998807907104,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100304,0,830,865,805,820,0,4147376,3453000000,1865370,2266190,110592000,90685000000,464990,0.41999998688697815,610.8699951171875,-10,0,0.0,0,0.0,0.0,51
20100303,0,830,855,795,820,0,3949512,3258000000,2130210,1785600,110592000,90685000000,457600,0.4099999964237213,610.8699951171875,0,0,0.0,0,0.0,0.0,51
20100302,0,760,820,740,820,50,4966147,3894000000,2292840,2600080,110592000,90685000000,585810,0.5299999713897705,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100226,0,855,860,760,770,-65,6980904,5582000000,4635440,2284820,110592000,85155000000,462480,0.41999998688697815,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100225,0,810,925,775,835,20,11010142,9099000000,5220250,5705070,110592000,92344000000,452670,0.4099999964237213,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100224,0,810,825,775,815,40,11893649,9520000000,5378100,6403660,110592000,90132000000,471550,0.4300000071525574,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100223,0,735,775,705,775,100,10697651,8068000000,3877160,6820480,110592000,85708000000,549620,0.5,610.8699951171875,0,0,0.0,0,0.0,0.0,49
20100222,0,610,675,610,675,85,1728010,1141000000,852590,875370,110592000,74649000000,568090,0.5099999904632568,610.8699951171875,0,0,0.0,0,0.0,0.0,49
20100219,0,610,610,585,590,-15,256730,152000000,130320,126410,110592000,65249000000,558920,0.5099999904632568,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100218,0,610,615,600,605,-5,221890,134000000,173180,48710,110592000,66908000000,569540,0.5099999904632568,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100217,0,610,615,600,610,10,350168,212000000,199160,150500,110592000,67461000000,568390,0.5099999904632568,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100216,0,595,615,585,600,10,422374,253000000,165490,253060,110592000,66355000000,556400,0.5,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100212,0,575,590,570,590,15,196772,114000000,82090,114680,110592000,65249000000,537090,0.4900000095367432,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100211,0,575,590,570,575,-5,211272,123000000,93250,117410,110592000,63590000000,519400,0.4699999988079071,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100210,0,575,585,570,580,5,210171,122000000,153090,57080,110592000,64143000000,519400,0.4699999988079071,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100209,0,585,595,560,575,-15,630020,364000000,315960,314060,110592000,63590000000,491760,0.4399999976158142,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100208,0,600,605,585,590,-10,260352,154000000,145400,113670,110592000,65249000000,536270,0.479999989271164,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100205,0,590,615,550,600,-20,711868,425000000,302650,403060,110592000,66355000000,544120,0.4900000095367432,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100204,0,590,620,580,620,30,653590,394000000,217520,433530,110592000,68567000000,572680,0.5199999809265137,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100203,0,610,610,580,590,-10,428922,253000000,266570,159070,110592000,65249000000,547300,0.4900000095367432,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100202,0,590,600,575,600,20,641260,376000000,345730,283570,110592000,66355000000,577520,0.5199999809265137,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100201,0,570,590,565,580,10,470492,270000000,235830,231550,110592000,64143000000,525370,0.479999989271164,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100129,0,545,600,545,570,10,1199350,689000000,547360,651970,110592000,63037000000,494640,0.44999998807907104,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100128,0,555,575,545,560,5,472616,261000000,318830,151100,110592000,61931000000,484800,0.4399999976158142,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100127,0,600,600,545,555,-35,534234,300000000,408820,122400,110592000,61378000000,474730,0.4300000071525574,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100126,0,610,620,580,590,-25,869551,518000000,682250,187100,110592000,65249000000,446450,0.4000000059604645,610.8699951171875,-3,0,0.0,0,0.0,0.0,53
20100125,0,610,625,605,615,-5,582070,356000000,431870,150200,110592000,68014000000,446450,0.4000000059604645,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100122,0,615,625,610,620,-10,640943,395000000,429980,209720,110592000,68567000000,446450,0.4000000059604645,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100121,0,635,640,615,630,-5,412750,259000000,280720,122030,110592000,69672000000,448480,0.4099999964237213,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100120,0,610,645,605,635,20,580639,362000000,260860,319770,110592000,70225000000,458640,0.4099999964237213,610.8699951171875,-9,0,0.0,0,0.0,0.0,50
20100119,0,630,635,610,615,-15,742780,460000000,430330,300320,110592000,68014000000,446450,0.4000000059604645,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100118,0,645,650,625,630,-25,780480,496000000,589640,184450,110592000,69672000000,446450,0.4000000059604645,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100115,0,650,660,640,655,5,664730,431000000,371700,289510,110592000,72437000000,446450,0.4000000059604645,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100114,0,655,660,635,650,0,691179,447000000,502070,189090,110592000,71884000000,446630,0.4000000059604645,610.8699951171875,0,0,0.0,0,0.0,0.0,51
20100113,0,650,670,640,650,5,1116541,734000000,550890,565560,110592000,71884000000,446630,0.4000000059604645,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100112,0,630,660,620,645,15,1713070,1103000000,783300,927570,110592000,71331000000,446630,0.4000000059604645,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100111,0,620,650,620,630,10,1809754,1153000000,890420,914150,110592000,69672000000,446630,0.4000000059604645,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100108,0,610,620,595,620,15,784311,474000000,428180,343750,110592000,68567000000,454130,0.4099999964237213,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100107,0,605,615,590,605,0,924740,557000000,666180,248550,110592000,66908000000,454120,0.4099999964237213,610.8699951171875,0,0,0.0,0,0.0,0.0,51
20100106,0,605,655,585,605,15,4784756,2970000000,2072440,2696580,110592000,66908000000,448280,0.4099999964237213,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20100105,0,595,605,575,590,-5,934986,552000000,542320,335710,110592000,65249000000,446630,0.4000000059604645,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20100104,0,560,610,560,595,35,1123647,663000000,550280,560920,110592000,65802000000,446450,0.4000000059604645,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20091230,0,545,560,530,560,20,712773,390000000,374950,336740,110592000,61931000000,469440,0.41999998688697815,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20091229,0,555,560,535,540,-30,1429990,777000000,964760,453600,110592000,59719000000,452410,0.4099999964237213,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20091228,0,590,590,560,570,-20,1332357,759000000,875310,447290,110592000,63037000000,446490,0.4000000059604645,610.8699951171875,-10,0,0.0,0,0.0,0.0,53
20091224,0,570,635,570,590,15,5801317,3531000000,2745040,3047170,110592000,65249000000,449370,0.4099999964237213,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20091223,0,590,595,550,575,-5,2332641,1330000000,1362980,965530,110592000,63590000000,447860,0.4000000059604645,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20091222,0,600,620,560,580,15,11306543,6680000000,4794500,6438230,110592000,64143000000,544860,0.4900000095367432,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20091221,0,500,565,495,565,70,8516681,4723000000,3995050,4521620,110592000,62484000000,446450,0.4000000059604645,610.8699951171875,0,0,0.0,0,0.0,0.0,49
20091218,0,480,495,470,495,15,1421672,685000000,623800,692600,110592000,54743000000,446450,0.4000000059604645,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20091217,0,485,490,465,480,-5,1440525,682000000,839900,597120,110592000,53084000000,446930,0.4000000059604645,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20091216,0,485,495,465,485,-15,1878590,900000000,1083580,739330,110592000,53637000000,446930,0.4000000059604645,610.8699951171875,-11,0,0.0,0,0.0,0.0,53
20091215,0,500,520,470,500,40,6904532,3417000000,2686450,4192140,110592000,55296000000,448530,0.4099999964237213,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20091214,0,405,460,400,460,60,3189802,1399000000,1378630,1809460,110592000,50872000000,447090,0.4000000059604645,610.8699951171875,0,0,0.0,0,0.0,0.0,49
20091211,0,400,405,395,400,0,189380,76000000,125790,63590,110592000,44236000000,447090,0.4000000059604645,610.8699951171875,0,0,0.0,0,0.0,0.0,51
20091210,0,400,400,395,400,5,94060,37000000,54390,39220,110592000,44236000000,447080,0.4000000059604645,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20091209,0,395,400,390,395,-5,187900,74000000,76190,111710,110592000,43683000000,447080,0.4000000059604645,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20091208,0,400,400,395,400,0,182710,72000000,92980,84730,110592000,44236000000,447080,0.4000000059604645,610.8699951171875,0,0,0.0,0,0.0,0.0,51
20091207,0,400,405,395,400,-5,118420,47000000,72840,44110,110592000,44236000000,447080,0.4000000059604645,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20091204,0,405,410,395,405,0,174580,70000000,103350,71230,110592000,44789000000,447080,0.4000000059604645,610.8699951171875,0,0,0.0,0,0.0,0.0,51
20091203,0,410,410,400,405,-5,223011,90000000,171930,50770,110592000,44789000000,447080,0.4000000059604645,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20091202,0,410,415,400,410,0,123837,50000000,96460,27180,110592000,45342000000,447080,0.4000000059604645,610.8699951171875,0,0,0.0,0,0.0,0.0,51
20091201,0,400,410,400,410,0,106760,43000000,68560,38110,110592000,45342000000,447080,0.4000000059604645,610.8699951171875,0,0,0.0,0,0.0,0.0,51
20091130,0,390,410,390,410,20,218132,88000000,113530,101450,110592000,45342000000,447080,0.4000000059604645,610.8699951171875,0,0,0.0,0,0.0,0.0,50
