prev_close,close,prev_diff,open,high,low,volume,prev_volume,volume_diff,profit
22500.0,22500,0.0,22500,22500,22500,10,10.0,0.0,0
22500.0,23000,500.0,22200,23500,22200,7230,10.0,7220.0,0
23000.0,23000,0.0,22200,23500,22200,7230,7230.0,0.0,0
23000.0,22500,-500.0,22500,22800,22500,1280,7230.0,-5950.0,0
22500.0,22500,0.0,22500,22800,22500,1280,1280.0,0.0,0
22500.0,22200,-300.0,22200,22200,22200,1140,1280.0,-140.0,0
22200.0,22200,0.0,22200,22200,22200,1140,1140.0,0.0,0
22200.0,22700,500.0,22200,22700,22200,2370,1140.0,1230.0,0
22700.0,22700,0.0,22200,22700,22200,2370,2370.0,0.0,0
22700.0,22700,0.0,23000,23000,22500,2650,2370.0,280.0,0
22700.0,22700,0.0,23000,23000,22500,2650,2650.0,0.0,0
22700.0,22800,100.0,22800,22800,22800,50,2650.0,-2600.0,0
22800.0,22800,0.0,22800,22800,22800,50,50.0,0.0,0
22800.0,22500,-300.0,22500,22600,21900,810,50.0,760.0,0
22500.0,22500,0.0,22500,22600,21900,810,810.0,0.0,0
22500.0,22300,-200.0,21500,22300,21500,3400,810.0,2590.0,0
22300.0,22300,0.0,21500,22300,21500,3400,3400.0,0.0,0
22300.0,22000,-300.0,22000,22000,22000,40,3400.0,-3360.0,0
22000.0,22000,0.0,22000,22000,22000,40,40.0,0.0,0
22000.0,22000,0.0,21800,22000,21600,3720,40.0,3680.0,0
22000.0,22000,0.0,21800,22000,21600,3720,3720.0,0.0,0
22000.0,21300,-700.0,21500,21500,21300,250,3720.0,-3470.0,0
21300.0,21300,0.0,21500,21500,21300,250,250.0,0.0,0
21300.0,21700,400.0,21000,21700,21000,20,250.0,-230.0,0
21700.0,21700,0.0,21000,21700,21000,20,20.0,0.0,0
21700.0,21500,-200.0,20700,21500,20700,2600,20.0,2580.0,0
21500.0,21500,0.0,20700,21500,20700,2600,2600.0,0.0,0
21500.0,21000,-500.0,21000,21000,20600,2400,2600.0,-200.0,0
21000.0,21000,0.0,21000,21000,20600,2400,2400.0,0.0,0
21000.0,21100,100.0,21000,21100,20600,1770,2400.0,-630.0,0
21100.0,21100,0.0,21000,21100,20600,1770,1770.0,0.0,0
21100.0,21500,400.0,21000,21500,21000,4800,1770.0,3030.0,0
21500.0,21500,0.0,21000,21500,21000,4800,4800.0,0.0,0
21500.0,21400,-100.0,21500,21500,21400,2920,4800.0,-1880.0,0
21400.0,21400,0.0,21500,21500,21400,2920,2920.0,0.0,0
21400.0,22300,900.0,21700,22300,21700,6800,2920.0,3880.0,0
22300.0,22300,0.0,21700,22300,21700,6800,6800.0,0.0,0
22300.0,22600,300.0,22500,22600,22200,15320,6800.0,8520.0,0
22600.0,22600,0.0,22500,22600,22200,15320,15320.0,0.0,0
22600.0,22500,-100.0,22400,22500,22000,2500,15320.0,-12820.0,0
22500.0,22500,0.0,22400,22500,22000,2500,2500.0,0.0,0
22500.0,22700,200.0,22600,22700,22600,14540,2500.0,12040.0,0
22700.0,22700,0.0,22600,22700,22600,14540,14540.0,0.0,0
22700.0,23000,300.0,22700,23000,22600,12560,14540.0,-1980.0,0
23000.0,23000,0.0,22700,23000,22600,12560,12560.0,0.0,0
23000.0,22900,-100.0,22900,22900,22300,2520,12560.0,-10040.0,0
22900.0,22900,0.0,22900,22900,22300,2520,2520.0,0.0,0
22900.0,22900,0.0,22500,23000,22500,2120,2520.0,-400.0,0
22900.0,22900,0.0,22500,23000,22500,2120,2120.0,0.0,0
22900.0,22600,-300.0,22800,22800,22600,2910,2120.0,790.0,0
22600.0,22600,0.0,22800,22800,22600,2910,2910.0,0.0,0
22600.0,22800,200.0,21600,22800,21600,50,2910.0,-2860.0,0
22800.0,22800,0.0,21600,22800,21600,50,50.0,0.0,0
22800.0,22800,0.0,21800,22800,21800,4300,50.0,4250.0,0
22800.0,22800,0.0,21800,22800,21800,4300,4300.0,0.0,0
22800.0,22500,-300.0,22700,22700,22500,530,4300.0,-3770.0,0
22500.0,22500,0.0,22700,22700,22500,530,530.0,0.0,0
22500.0,23200,700.0,22500,23200,22500,18550,530.0,18020.0,0
23200.0,23200,0.0,22500,23200,22500,18550,18550.0,0.0,0
23200.0,22700,-500.0,22300,23200,22300,1410,18550.0,-17140.0,0
22700.0,22700,0.0,22300,23200,22300,1410,1410.0,0.0,0
22700.0,22500,-200.0,22700,22700,22500,1240,1410.0,-170.0,0
22500.0,22500,0.0,22700,22700,22500,1240,1240.0,0.0,0
22500.0,22300,-200.0,22200,22800,22200,870,1240.0,-370.0,0
22300.0,22300,0.0,22200,22800,22200,870,870.0,0.0,0
22300.0,22800,500.0,22200,22800,22200,1620,870.0,750.0,0
22800.0,22800,0.0,22200,22800,22200,1620,1620.0,0.0,0
22800.0,22900,100.0,22200,22900,22200,1520,1620.0,-100.0,0
22900.0,22900,0.0,22200,22900,22200,1520,1520.0,0.0,0
22900.0,22700,-200.0,22700,22700,22500,400,1520.0,-1120.0,0
22700.0,22700,0.0,22700,22700,22500,400,400.0,0.0,0
22700.0,22400,-300.0,22700,22700,22400,450,400.0,50.0,0
22400.0,22400,0.0,22700,22700,22400,450,450.0,0.0,0
22400.0,22700,300.0,22700,22800,22700,4000,450.0,3550.0,0
22700.0,22700,0.0,22700,22800,22700,4000,4000.0,0.0,0
22700.0,22400,-300.0,22400,22400,22400,150,4000.0,-3850.0,0
22400.0,22400,0.0,22400,22400,22400,150,150.0,0.0,0
22400.0,22200,-200.0,22300,22300,22200,1100,150.0,950.0,0
22200.0,22200,0.0,22300,22300,22200,1100,1100.0,0.0,0
22200.0,22500,300.0,22100,22500,21900,1510,1100.0,410.0,0
22500.0,22500,0.0,22100,22500,21900,1510,1510.0,0.0,0
22500.0,22500,0.0,22500,22500,22500,760,1510.0,-750.0,0
22500.0,22500,0.0,22500,22500,22500,760,760.0,0.0,0
22500.0,22400,-100.0,22300,22400,22000,670,760.0,-90.0,0
22400.0,22400,0.0,22300,22400,22000,670,670.0,0.0,0
22400.0,22100,-300.0,22100,22100,22100,20,670.0,-650.0,0
22100.0,22100,0.0,22100,22100,22100,20,20.0,0.0,0
22100.0,21600,-500.0,22000,22000,21500,1480,20.0,1460.0,0
21600.0,21600,0.0,22000,22000,21500,1480,1480.0,0.0,0
21600.0,22000,400.0,21600,22000,21600,2560,1480.0,1080.0,0
22000.0,22000,0.0,21600,22000,21600,2560,2560.0,0.0,0
22000.0,22200,200.0,22100,22200,22100,450,2560.0,-2110.0,0
22200.0,22200,0.0,22100,22200,22100,450,450.0,0.0,0
22200.0,22300,100.0,22500,22500,22300,830,450.0,380.0,0
22300.0,22300,0.0,22500,22500,22300,830,830.0,0.0,0
22300.0,22000,-300.0,22000,22000,22000,600,830.0,-230.0,0
22000.0,22000,0.0,22000,22000,22000,600,600.0,0.0,0
22000.0,21800,-200.0,22000,22000,21600,2300,600.0,1700.0,0
21800.0,21800,0.0,22000,22000,21600,2300,2300.0,0.0,0
21800.0,21700,-100.0,21700,21700,21600,1350,2300.0,-950.0,0
21700.0,21700,0.0,21700,21700,21600,1350,1350.0,0.0,0
21700.0,21700,0.0,21800,21800,21600,1130,1350.0,-220.0,0
21700.0,21700,0.0,21800,21800,21600,1130,1130.0,0.0,0
21700.0,21500,-200.0,21500,21500,21500,550,1130.0,-580.0,0
21500.0,21500,0.0,21500,21500,21500,550,550.0,0.0,0
21500.0,21400,-100.0,21400,21400,21000,2750,550.0,2200.0,0
21400.0,21400,0.0,21400,21400,21000,2750,2750.0,0.0,0
21400.0,21400,0.0,22400,22400,21400,210,2750.0,-2540.0,0
21400.0,21400,0.0,22400,22400,21400,210,210.0,0.0,0
21400.0,21500,100.0,21400,21500,21400,310,210.0,100.0,0
21500.0,21500,0.0,21400,21500,21400,310,310.0,0.0,0
21500.0,21800,300.0,21500,21800,21500,300,310.0,-10.0,0
21800.0,21800,0.0,21500,21800,21500,300,300.0,0.0,0
21800.0,22200,400.0,21800,22200,21600,6280,300.0,5980.0,0
22200.0,22200,0.0,21800,22200,21600,6280,6280.0,0.0,0
22200.0,22200,0.0,22400,22400,22200,1530,6280.0,-4750.0,0
22200.0,22200,0.0,22400,22400,22200,1530,1530.0,0.0,0
22200.0,22000,-200.0,22000,22000,21400,1340,1530.0,-190.0,0
22000.0,22000,0.0,22000,22000,21400,1340,1340.0,0.0,0
22000.0,22000,0.0,22000,22000,22000,1100,1340.0,-240.0,0
22000.0,22000,0.0,22000,22000,22000,1100,1100.0,0.0,0
22000.0,22000,0.0,21900,22000,21800,2500,1100.0,1400.0,0
22000.0,22000,0.0,21900,22000,21800,2500,2500.0,0.0,0
22000.0,21800,-200.0,21800,22000,21700,920,2500.0,-1580.0,0
21800.0,21800,0.0,21800,22000,21700,920,920.0,0.0,0
21800.0,21700,-100.0,21700,21700,21400,1030,920.0,110.0,0
21700.0,21700,0.0,21700,21700,21400,1030,1030.0,0.0,0
21700.0,21500,-200.0,21500,21600,21400,990,1030.0,-40.0,0
21500.0,21500,0.0,21500,21600,21400,990,990.0,0.0,0
21500.0,21200,-300.0,21200,21200,21200,150,990.0,-840.0,0
21200.0,21200,0.0,21200,21200,21200,150,150.0,0.0,0
21200.0,21400,200.0,21400,21400,21400,640,150.0,490.0,0
21400.0,21400,0.0,21400,21400,21400,640,640.0,0.0,0
21400.0,21400,0.0,21400,21400,21400,500,640.0,-140.0,0
21400.0,21400,0.0,21400,21400,21400,500,500.0,0.0,0
21400.0,21000,-400.0,21200,21400,21000,670,500.0,170.0,0
21000.0,21000,0.0,21200,21400,21000,670,670.0,0.0,0
21000.0,21000,0.0,21000,21000,20500,2130,670.0,1460.0,0
21000.0,21000,0.0,21000,21000,20500,2130,2130.0,0.0,0
21000.0,20400,-600.0,20600,20600,20200,830,2130.0,-1300.0,0
20400.0,20400,0.0,20600,20600,20200,830,830.0,0.0,0
20400.0,20600,200.0,20600,20600,20400,2820,830.0,1990.0,0
20600.0,20600,0.0,20600,20600,20400,2820,2820.0,0.0,0
20600.0,20700,100.0,20700,20700,20700,520,2820.0,-2300.0,0
20700.0,20700,0.0,20700,20700,20700,520,520.0,0.0,0
20700.0,20500,-200.0,20600,20600,20500,370,520.0,-150.0,0
20500.0,20500,0.0,20600,20600,20500,370,370.0,0.0,0
20500.0,20700,200.0,20300,20900,20300,1660,370.0,1290.0,0
20700.0,20700,0.0,20300,20900,20300,1660,1660.0,0.0,0
20700.0,20800,100.0,20600,20800,20600,4660,1660.0,3000.0,0
20800.0,20800,0.0,20600,20800,20600,4660,4660.0,0.0,0
20800.0,20500,-300.0,20800,20800,20500,1480,4660.0,-3180.0,0
20500.0,20500,0.0,20800,20800,20500,1480,1480.0,0.0,0
20500.0,20500,0.0,20500,20500,20500,1700,1480.0,220.0,0
20500.0,20500,0.0,20500,20500,20500,1700,1700.0,0.0,0
20500.0,20400,-100.0,20200,20400,20200,930,1700.0,-770.0,0
20400.0,20400,0.0,20200,20400,20200,930,930.0,0.0,0
20400.0,20500,100.0,20400,20500,20400,50,930.0,-880.0,0
20500.0,20500,0.0,20400,20500,20400,50,50.0,0.0,0
20500.0,20500,0.0,20500,20500,20500,50,50.0,-50.0,0
20500.0,20500,0.0,20500,20500,20500,50,0.0,0.0,0
20500.0,20800,300.0,20900,21000,20700,3010,0.0,3010.0,0
20800.0,20800,0.0,20900,21000,20700,3010,3010.0,0.0,0
20800.0,20800,0.0,20800,20800,20800,3010,3010.0,-3010.0,0
20800.0,20800,0.0,20800,20800,20800,3010,0.0,0.0,0
20800.0,20500,-300.0,20500,20500,20500,3010,0.0,0.0,0
20500.0,20500,0.0,20500,20500,20500,3010,0.0,0.0,0
20500.0,20200,-300.0,20200,20200,20200,510,0.0,510.0,0
20200.0,20200,0.0,20200,20200,20200,510,510.0,0.0,0
20200.0,20000,-200.0,20000,20000,20000,10,510.0,-500.0,0
20000.0,20000,0.0,20000,20000,20000,10,10.0,0.0,0
20000.0,19600,-400.0,19600,19600,19600,30,10.0,20.0,0
19600.0,19600,0.0,19600,19600,19600,30,30.0,0.0,0
19600.0,18800,-800.0,19400,19400,18800,400,30.0,370.0,0
18800.0,18800,0.0,19400,19400,18800,400,400.0,0.0,0
18800.0,19300,500.0,18800,19300,18800,60,400.0,-340.0,0
19300.0,19300,0.0,18800,19300,18800,60,60.0,0.0,0
19300.0,19400,100.0,19400,19400,19400,50,60.0,-10.0,0
19400.0,19400,0.0,19400,19400,19400,50,50.0,0.0,0
19400.0,19400,0.0,19400,19400,19400,50,50.0,-50.0,0
19400.0,19400,0.0,19400,19400,19400,50,0.0,0.0,0
19400.0,20000,600.0,20000,20000,20000,10,0.0,10.0,0
20000.0,20000,0.0,20000,20000,20000,10,10.0,0.0,0
20000.0,19500,-500.0,19500,19500,19500,10,10.0,-10.0,0
19500.0,19500,0.0,19500,19500,19500,10,0.0,0.0,0
19500.0,19500,0.0,19500,19500,19500,10,0.0,0.0,0
19500.0,19500,0.0,19500,19500,19500,10,0.0,0.0,0
19500.0,19300,-200.0,19300,19300,19300,10,0.0,0.0,0
19300.0,19300,0.0,19300,19300,19300,10,0.0,0.0,0
19300.0,18500,-800.0,18500,18500,18500,10,0.0,0.0,0
18500.0,18500,0.0,18500,18500,18500,10,0.0,0.0,0
18500.0,19000,500.0,18500,19000,18000,1830,0.0,1830.0,0
19000.0,19000,0.0,18500,19000,18000,1830,1830.0,0.0,0
19000.0,19800,800.0,19200,19800,19200,1060,1830.0,-770.0,0
19800.0,19800,0.0,19200,19800,19200,1060,1060.0,0.0,0
19800.0,20000,200.0,19800,20200,19600,1280,1060.0,220.0,0
20000.0,20000,0.0,19800,20200,19600,1280,1280.0,0.0,0
20000.0,19400,-600.0,19700,19700,19400,270,1280.0,-1010.0,0
19400.0,19400,0.0,19700,19700,19400,270,270.0,0.0,0
19400.0,18600,-800.0,18600,18600,18600,280,270.0,10.0,0
18600.0,18600,0.0,18600,18600,18600,280,280.0,0.0,0
18600.0,18700,100.0,18700,18700,18700,90,280.0,-190.0,0
18700.0,18700,0.0,18700,18700,18700,90,90.0,0.0,0
18700.0,18400,-300.0,18000,18400,18000,90,90.0,0.0,0
18400.0,18400,0.0,18000,18400,18000,90,90.0,0.0,0
18400.0,18200,-200.0,18200,18200,18200,10,90.0,-80.0,0
18200.0,18200,0.0,18200,18200,18200,10,10.0,0.0,0
18200.0,18200,0.0,18200,18200,18200,10,10.0,-10.0,0
18200.0,18200,0.0,18200,18200,18200,10,0.0,0.0,0
18200.0,18000,-200.0,18000,18000,18000,10,0.0,0.0,0
18000.0,18000,0.0,18000,18000,18000,10,0.0,0.0,0
18000.0,17200,-800.0,17200,17200,17200,10,0.0,0.0,0
17200.0,17200,0.0,17200,17200,17200,10,0.0,0.0,0
17200.0,18000,800.0,17600,18000,17600,1790,0.0,1790.0,0
18000.0,18000,0.0,17600,18000,17600,1790,1790.0,0.0,0
18000.0,18200,200.0,18300,18300,18200,1450,1790.0,-340.0,0
18200.0,18200,0.0,18300,18300,18200,1450,1450.0,0.0,0
18200.0,18200,0.0,18200,18200,18200,1450,1450.0,-1450.0,0
18200.0,18200,0.0,18200,18200,18200,1450,0.0,0.0,0
18200.0,18100,-100.0,18100,18100,18100,30,0.0,30.0,0
18100.0,18100,0.0,18100,18100,18100,30,30.0,0.0,0
18100.0,18100,0.0,18100,18100,18100,30,30.0,-30.0,0
18100.0,18100,0.0,18100,18100,18100,30,0.0,0.0,0
18100.0,18200,100.0,18200,18400,17600,2980,0.0,2980.0,0
18200.0,18200,0.0,18200,18400,17600,2980,2980.0,0.0,0
18200.0,18000,-200.0,18400,18400,18000,290,2980.0,-2690.0,0
18000.0,18000,0.0,18400,18400,18000,290,290.0,0.0,0
18000.0,18000,0.0,18100,18100,17900,50,290.0,-240.0,0
18000.0,18000,0.0,18100,18100,17900,50,50.0,0.0,0
18000.0,18000,0.0,18000,18000,18000,200,50.0,150.0,0
18000.0,18000,0.0,18000,18000,18000,200,200.0,0.0,0
18000.0,18000,0.0,18100,18100,18000,800,200.0,600.0,0
18000.0,18000,0.0,18100,18100,18000,800,800.0,0.0,0
18000.0,18000,0.0,17500,18000,17500,60,800.0,-740.0,0
18000.0,18000,0.0,17500,18000,17500,60,60.0,0.0,0
18000.0,17700,-300.0,17400,17800,17400,420,60.0,360.0,0
17700.0,17700,0.0,17400,17800,17400,420,420.0,0.0,0
17700.0,17700,0.0,17700,17800,17700,1500,420.0,1080.0,0
17700.0,17700,0.0,17700,17800,17700,1500,1500.0,0.0,0
17700.0,18000,300.0,17700,18000,17500,4980,1500.0,3480.0,0
18000.0,18000,0.0,17700,18000,17500,4980,4980.0,0.0,0
18000.0,17900,-100.0,17900,17900,17900,4980,4980.0,-4980.0,0
17900.0,17900,0.0,17900,17900,17900,4980,0.0,0.0,0
17900.0,18300,400.0,17900,18300,17900,1940,0.0,1940.0,0
18300.0,18300,0.0,17900,18300,17900,1940,1940.0,0.0,0
18300.0,18400,100.0,18300,18400,18000,2520,1940.0,580.0,0
18400.0,18400,0.0,18300,18400,18000,2520,2520.0,0.0,0
18400.0,18500,100.0,17600,18600,17600,250,2520.0,-2270.0,0
18500.0,18500,0.0,17600,18600,17600,250,250.0,0.0,0
18500.0,18300,-200.0,18300,18300,18300,250,250.0,-250.0,0
18300.0,18300,0.0,18300,18300,18300,250,0.0,0.0,0
18300.0,18000,-300.0,18200,18200,18000,380,0.0,380.0,0
18000.0,18000,0.0,18200,18200,18000,380,380.0,0.0,0
18000.0,18000,0.0,18000,18000,18000,380,380.0,-380.0,0
18000.0,18000,0.0,18000,18000,18000,380,0.0,0.0,0
18000.0,17700,-300.0,17700,17700,17700,200,0.0,200.0,0
17700.0,17700,0.0,17700,17700,17700,200,200.0,0.0,0
17700.0,17000,-700.0,17600,17600,17000,110,200.0,-90.0,0
17000.0,17000,0.0,17600,17600,17000,110,110.0,0.0,0
17000.0,17600,600.0,17800,17800,17000,750,110.0,640.0,0
17600.0,17600,0.0,17800,17800,17000,750,750.0,0.0,0
17600.0,17500,-100.0,17500,17500,17500,750,750.0,-750.0,0
17500.0,17500,0.0,17500,17500,17500,750,0.0,0.0,0
17500.0,17100,-400.0,17100,17100,17100,200,0.0,200.0,0
17100.0,17100,0.0,17100,17100,17100,200,200.0,0.0,0
17100.0,17000,-100.0,17000,17000,17000,200,200.0,-200.0,0
17000.0,17000,0.0,17000,17000,17000,200,0.0,0.0,0
17000.0,17000,0.0,17500,17500,17000,20,0.0,20.0,0
17000.0,17000,0.0,17500,17500,17000,20,20.0,0.0,0
17000.0,17000,0.0,17000,17000,16300,100,20.0,80.0,0
17000.0,17000,0.0,17000,17000,16300,100,100.0,0.0,0
17000.0,16800,-200.0,16800,16800,16800,150,100.0,50.0,0
16800.0,16800,0.0,16800,16800,16800,150,150.0,0.0,0
16800.0,16600,-200.0,16600,16600,16600,150,150.0,0.0,0
16600.0,16600,0.0,16600,16600,16600,150,150.0,0.0,0
16600.0,17200,600.0,16300,17200,16300,330,150.0,180.0,0
17200.0,17200,0.0,16300,17200,16300,330,330.0,0.0,0
17200.0,17000,-200.0,17000,17000,17000,330,330.0,-330.0,0
17000.0,17000,0.0,17000,17000,17000,330,0.0,0.0,0
17000.0,17000,0.0,17000,17000,17000,330,0.0,0.0,0
17000.0,17000,0.0,17000,17000,17000,330,0.0,0.0,0
17000.0,16800,-200.0,16800,16800,16700,1100,0.0,1100.0,0
16800.0,16800,0.0,16800,16800,16700,1100,1100.0,0.0,0
16800.0,16500,-300.0,16500,16500,16500,1100,1100.0,-1100.0,0
16500.0,16500,0.0,16500,16500,16500,1100,0.0,0.0,0
16500.0,16000,-500.0,15700,16500,15700,420,0.0,420.0,0
16000.0,16000,0.0,15700,16500,15700,420,420.0,0.0,0
16000.0,15700,-300.0,15700,15700,15700,420,420.0,-420.0,0
15700.0,15700,0.0,15700,15700,15700,420,0.0,0.0,0
15700.0,15500,-200.0,15500,15500,15500,420,0.0,0.0,0
15500.0,15500,0.0,15500,15500,15500,420,0.0,0.0,0
15500.0,15300,-200.0,15300,15300,15300,20,0.0,20.0,0
15300.0,15300,0.0,15300,15300,15300,20,20.0,0.0,0
15300.0,16100,800.0,15300,16100,15300,750,20.0,730.0,0
16100.0,16100,0.0,15300,16100,15300,750,750.0,0.0,0
16100.0,15700,-400.0,16100,16100,15400,2960,750.0,2210.0,0
15700.0,15700,0.0,16100,16100,15400,2960,2960.0,0.0,0
15700.0,15700,0.0,15500,15700,15500,1480,2960.0,-1480.0,0
15700.0,15700,0.0,15500,15700,15500,1480,1480.0,0.0,0
15700.0,15900,200.0,15600,15900,15600,4890,1480.0,3410.0,0
15900.0,15900,0.0,15600,15900,15600,4890,4890.0,0.0,0
15900.0,15500,-400.0,15500,15500,15500,20,4890.0,-4870.0,0
15500.0,15500,0.0,15500,15500,15500,20,20.0,0.0,0
15500.0,14700,-800.0,15500,15500,14700,380,20.0,360.0,0
14700.0,14700,0.0,15500,15500,14700,380,380.0,0.0,0
14700.0,14700,0.0,15000,15000,14700,520,380.0,140.0,0
14700.0,14700,0.0,15000,15000,14700,520,520.0,0.0,0
14700.0,14400,-300.0,14500,14500,14400,210,520.0,-310.0,0
14400.0,14400,0.0,14500,14500,14400,210,210.0,0.0,0
14400.0,14000,-400.0,14000,14000,14000,190,210.0,-20.0,0
14000.0,14000,0.0,14000,14000,14000,190,190.0,0.0,0
14000.0,14300,300.0,14000,14300,14000,670,190.0,480.0,0
14300.0,14300,0.0,14000,14300,14000,670,670.0,0.0,0
14300.0,13800,-500.0,13800,13800,13800,90,670.0,-580.0,0
13800.0,13800,0.0,13800,13800,13800,90,90.0,0.0,0
13800.0,14300,500.0,13200,14300,13200,260,90.0,170.0,0
14300.0,14300,0.0,13200,14300,13200,260,260.0,0.0,0
14300.0,14700,400.0,14700,14700,14700,200,260.0,-60.0,0
14700.0,14700,0.0,14700,14700,14700,200,200.0,0.0,0
14700.0,14500,-200.0,14500,14500,14500,200,200.0,-200.0,0
14500.0,14500,0.0,14500,14500,14500,200,0.0,0.0,0
14500.0,14800,300.0,14500,14800,14500,720,0.0,720.0,0
14800.0,14800,0.0,14500,14800,14500,720,720.0,0.0,0
14800.0,14600,-200.0,14200,14600,14200,160,720.0,-560.0,0
14600.0,14600,0.0,14200,14600,14200,160,160.0,0.0,0
14600.0,14500,-100.0,14500,14500,14500,500,160.0,340.0,0
14500.0,14500,0.0,14500,14500,14500,500,500.0,0.0,0
14500.0,14300,-200.0,14300,14300,14300,10,500.0,-490.0,0
14300.0,14300,0.0,14300,14300,14300,10,10.0,0.0,0
14300.0,14200,-100.0,14200,14200,14200,10,10.0,-10.0,0
14200.0,14200,0.0,14200,14200,14200,10,0.0,0.0,0
14200.0,13900,-300.0,14200,14200,13900,220,0.0,220.0,0
13900.0,13900,0.0,14200,14200,13900,220,220.0,0.0,0
13900.0,13300,-600.0,13300,13300,13300,20,220.0,-200.0,0
13300.0,13300,0.0,13300,13300,13300,20,20.0,0.0,0
13300.0,13800,500.0,13300,13800,13300,1310,20.0,1290.0,0
13800.0,13800,0.0,13300,13800,13300,1310,1310.0,0.0,0
13800.0,14200,400.0,14200,14200,14200,300,1310.0,-1010.0,0
14200.0,14200,0.0,14200,14200,14200,300,300.0,0.0,0
14200.0,14200,0.0,14200,14200,14200,300,300.0,-300.0,0
14200.0,14200,0.0,14200,14200,14200,300,0.0,0.0,0
14200.0,14800,600.0,14200,14800,14200,2670,0.0,2670.0,0
14800.0,14800,0.0,14200,14800,14200,2670,2670.0,0.0,0
14800.0,15400,600.0,14800,15400,14800,1760,2670.0,-910.0,0
15400.0,15400,0.0,14800,15400,14800,1760,1760.0,0.0,0
15400.0,15200,-200.0,15300,15600,15000,5230,1760.0,3470.0,0
15200.0,15200,0.0,15300,15600,15000,5230,5230.0,0.0,0
15200.0,15200,0.0,15000,15200,15000,200,5230.0,-5030.0,0
15200.0,15200,0.0,15000,15200,15000,200,200.0,0.0,0
15200.0,14900,-300.0,15200,15200,14800,820,200.0,620.0,0
14900.0,14900,0.0,15200,15200,14800,820,820.0,0.0,0
14900.0,14700,-200.0,15000,15100,14700,5080,820.0,4260.0,0
14700.0,14700,0.0,15000,15100,14700,5080,5080.0,0.0,0
14700.0,14700,0.0,14700,14700,14700,1200,5080.0,-3880.0,0
14700.0,14700,0.0,14700,14700,14700,1200,1200.0,0.0,0
14700.0,15000,300.0,14700,15000,14700,630,1200.0,-570.0,0
15000.0,15000,0.0,14700,15000,14700,630,630.0,0.0,0
15000.0,15600,600.0,15400,15800,15400,2780,630.0,2150.0,0
15600.0,15600,0.0,15400,15800,15400,2780,2780.0,0.0,0
15600.0,15400,-200.0,15600,15700,15300,5400,2780.0,2620.0,0
15400.0,15400,0.0,15600,15700,15300,5400,5400.0,0.0,0
15400.0,15300,-100.0,15400,15400,15000,1100,5400.0,-4300.0,0
15300.0,15300,0.0,15400,15400,15000,1100,1100.0,0.0,0
15300.0,15300,0.0,14700,15300,14700,3020,1100.0,1920.0,0
15300.0,15300,0.0,14700,15300,14700,3020,3020.0,0.0,0
15300.0,15200,-100.0,15100,15300,14900,1450,3020.0,-1570.0,0
15200.0,15200,0.0,15100,15300,14900,1450,1450.0,0.0,0
15200.0,15000,-200.0,15000,15000,15000,1450,1450.0,-1450.0,0
15000.0,15000,0.0,15000,15000,15000,1450,0.0,0.0,0
15000.0,15000,0.0,15000,15000,15000,1450,0.0,0.0,0
15000.0,15000,0.0,15000,15000,15000,1450,0.0,0.0,0
15000.0,14900,-100.0,14900,14900,14900,1450,0.0,0.0,0
14900.0,14900,0.0,14900,14900,14900,1450,0.0,0.0,0
14900.0,14300,-600.0,14300,14300,14300,1450,0.0,0.0,0
14300.0,14300,0.0,14300,14300,14300,1450,0.0,0.0,0
14300.0,14500,200.0,14500,14600,14500,5440,0.0,5440.0,0
14500.0,14500,0.0,14500,14600,14500,5440,5440.0,0.0,0
14500.0,14600,100.0,14600,14700,14600,4000,5440.0,-1440.0,0
14600.0,14600,0.0,14600,14700,14600,4000,4000.0,0.0,0
14600.0,14000,-600.0,14000,14000,14000,4000,4000.0,-4000.0,0
14000.0,14000,0.0,14000,14000,14000,4000,0.0,0.0,0
14000.0,13800,-200.0,13800,13800,13800,4000,0.0,0.0,0
13800.0,13800,0.0,13800,13800,13800,4000,0.0,0.0,0
13800.0,14400,600.0,14400,14400,14400,2060,0.0,2060.0,0
14400.0,14400,0.0,14400,14400,14400,2060,2060.0,0.0,0
14400.0,15000,600.0,14600,15000,14600,580,2060.0,-1480.0,0
15000.0,15000,0.0,14600,15000,14600,580,580.0,0.0,0
15000.0,15600,600.0,15600,15600,15600,100,580.0,-480.0,0
15600.0,15600,0.0,15600,15600,15600,100,100.0,0.0,0
15600.0,14900,-700.0,14900,14900,14900,100,100.0,-100.0,0
14900.0,14900,0.0,14900,14900,14900,100,0.0,0.0,0
14900.0,14600,-300.0,14300,14800,14300,3490,0.0,3490.0,0
14600.0,14600,0.0,14300,14800,14300,3490,3490.0,0.0,0
14600.0,14700,100.0,14700,14700,14700,380,3490.0,-3110.0,0
14700.0,14700,0.0,14700,14700,14700,380,380.0,0.0,0
14700.0,15300,600.0,14800,15300,14800,740,380.0,360.0,0
15300.0,15300,0.0,14800,15300,14800,740,740.0,0.0,0
15300.0,15200,-100.0,15200,15200,15200,740,740.0,-740.0,0
15200.0,15200,0.0,15200,15200,15200,740,0.0,0.0,0
15200.0,15300,100.0,15300,15300,15300,3000,0.0,3000.0,0
15300.0,15300,0.0,15300,15300,15300,3000,3000.0,0.0,0
15300.0,14500,-800.0,15300,15300,14500,1200,3000.0,-1800.0,0
14500.0,14500,0.0,15300,15300,14500,1200,1200.0,0.0,0
14500.0,14900,400.0,14900,14900,14900,10,1200.0,-1190.0,0
