date,time,open,high,low,close,prev,volume,tr_amount,sales_qu,purchase_qu,li_share,market_cap,fr_cu_holding,fr_cu_ratio,ad_pr_ratio,in_net_buy,up_do,up_do_ratio,deposit,st_turnover,tr_es_ratio,sign
20110914,0,128400,131400,127000,127700,-800,108455,14067000000,39569,62994,13418000,1713478000000,4012066,29.899999618530273,100.0,23501,0,0.0,0,0.0,0.0,53
20110915,0,131700,133000,127500,131400,3700,83038,10767000000,29874,47361,13418000,1763125000000,4005697,29.85000038146973,100.0,31693,0,0.0,0,0.0,0.0,50
20110916,0,132700,135300,132000,132500,1100,91832,12248000000,33961,57650,13419000,1778017000000,4006112,29.85000038146973,100.0,6191,0,0.0,0,0.0,0.0,50
20110919,0,131100,133900,130100,130100,-2400,53558,7087000000,30795,22053,13419000,1745811000000,4003729,29.82999992370605,100.0,13895,0,0.0,0,0.0,0.0,53
20110920,0,130000,135800,129000,133500,3400,130047,17329000000,30715,58706,13419000,1791436000000,4032721,30.04999923706055,100.0,-22840,0,0.0,0,0.0,0.0,50
20110921,0,134900,146500,134100,146500,13000,181795,25665000000,61302,119824,13419000,1965883000000,4018087,29.940000534057614,100.0,54191,0,0.0,0,0.0,0.0,50
20110922,0,144500,149300,139000,143000,-3500,196091,28094000000,88196,106572,13419000,1918917000000,3960762,29.51000022888184,100.0,47085,0,0.0,0,0.0,0.0,53
20110923,0,139500,142000,136900,136900,-6100,98849,13772000000,38018,59828,13419000,1837061000000,3931900,29.29999923706055,100.0,30559,0,0.0,0,0.0,0.0,53
20110926,0,137000,138900,128300,132700,-4200,92007,12200000000,48500,43282,13419000,1780701000000,3923201,29.229999542236328,100.0,14173,0,0.0,0,0.0,0.0,53
20110927,0,135000,141500,134500,140000,7300,71620,9912000000,26364,45030,13419000,1878660000000,3930453,29.290000915527344,100.0,-2150,0,0.0,0,0.0,0.0,50
20110928,0,142800,144000,136100,139100,-900,77411,10790000000,36646,40680,13419000,1866582000000,3923523,29.239999771118164,100.0,12226,0,0.0,0,0.0,0.0,53
20110929,0,138100,143200,135700,143200,4100,68954,9665000000,33456,34826,13419000,1921600000000,3923074,29.229999542236328,100.0,12391,0,0.0,0,0.0,0.0,50
20110930,0,143000,148300,140500,143400,200,63071,9068000000,22959,39361,13419000,1924284000000,3920155,29.209999084472656,100.0,12978,0,0.0,0,0.0,0.0,50
20111004,0,138000,139800,130400,134000,-9400,255174,34039000000,124553,129914,13419000,1798146000000,3922979,29.229999542236328,100.0,-20251,0,0.0,0,0.0,0.0,53
20111005,0,135000,135000,125800,125800,-8200,173211,22517000000,96336,76133,13419000,1688110000000,3910033,29.13999938964844,100.0,-7539,0,0.0,0,0.0,0.0,53
20111006,0,129000,136100,128900,132000,6200,167955,22321000000,65181,99954,13419000,1771308000000,3913889,29.15999984741211,100.0,21183,0,0.0,0,0.0,0.0,50
20111007,0,135000,135500,125000,125400,-6600,191667,24345000000,118475,69545,13419000,1682742000000,3919788,29.209999084472656,100.0,-73068,0,0.0,0,0.0,0.0,53
20111010,0,125500,130000,125000,129000,3600,106881,13624000000,45037,61518,13419000,1731051000000,3914676,29.170000076293945,100.0,10489,0,0.0,0,0.0,0.0,50
20111011,0,133000,133000,126600,127000,-2000,136226,17468000000,78282,56321,13419000,1704213000000,3911611,29.149999618530273,100.0,-13444,0,0.0,0,0.0,0.0,53
20111012,0,127100,132600,125900,132400,5400,164294,21310000000,67351,96634,13419000,1776675000000,3899202,29.059999465942386,100.0,41210,0,0.0,0,0.0,0.0,50
20111013,0,132700,139800,132700,135000,2600,187711,25579000000,83349,102674,13432000,1813320000000,3866913,28.790000915527344,100.0,41698,0,0.0,0,0.0,0.0,50
20111014,0,137300,141400,135200,141000,6000,136419,18854000000,50680,85083,13432000,1893912000000,3843425,28.61000061035156,100.0,42666,0,0.0,0,0.0,0.0,50
20111017,0,143000,143700,139600,139600,-1400,140887,19950000000,69845,69723,13432000,1875107000000,3814645,28.399999618530273,100.0,8685,0,0.0,0,0.0,0.0,53
20111018,0,137900,148000,137600,146000,6400,218981,31721000000,81700,136718,13432000,1961072000000,3775905,28.11000061035156,100.0,38634,0,0.0,0,0.0,0.0,50
20111019,0,147500,152000,145500,146200,200,145909,21698000000,63939,81088,13432000,1963758000000,3744165,27.8700008392334,100.0,25639,0,0.0,0,0.0,0.0,50
20111020,0,146200,146200,140700,143500,-2700,90012,12946000000,51311,38166,13432000,1927492000000,3727348,27.75,100.0,26125,0,0.0,0,0.0,0.0,53
20111021,0,146000,151900,143900,148000,4500,155816,22922000000,68476,57187,13432000,1987936000000,3755546,27.959999084472656,100.0,-16389,0,0.0,0,0.0,0.0,50
20111024,0,148500,148900,144400,148000,0,93801,13737000000,47376,45635,13432000,1987936000000,3756019,27.959999084472656,100.0,-1653,0,0.0,0,0.0,0.0,51
20111025,0,147800,148400,141100,145900,-2100,188841,27112000000,88092,100168,13432000,1959728000000,3683184,27.420000076293945,100.0,49792,0,0.0,0,0.0,0.0,53
20111026,0,144200,148800,144000,146900,1000,53388,7834000000,24432,28804,13432000,1973160000000,3686802,27.45000076293945,100.0,-4802,0,0.0,0,0.0,0.0,50
20111027,0,145600,146900,139600,139600,-7300,215062,30356000000,162442,50530,13432000,1875107000000,3694692,27.51000022888184,100.0,-108345,0,0.0,0,0.0,0.0,53
20111028,0,139500,140600,130300,134200,-5400,363193,48401000000,204506,157687,13432000,1802574000000,3640218,27.10000038146973,100.0,-24000,0,0.0,0,0.0,0.0,53
20111031,0,134900,136400,131500,135900,1700,199991,26809000000,92844,105982,13432000,1825408000000,3636768,27.06999969482422,100.0,-8007,0,0.0,0,0.0,0.0,50
20111101,0,135000,136600,130200,130200,-5700,182576,24177000000,110942,69626,13432000,1748846000000,3637192,27.07999992370605,100.0,-47644,0,0.0,0,0.0,0.0,53
20111102,0,127500,133700,127500,133500,3300,233470,30818000000,86349,143329,13432000,1793172000000,3554612,26.459999084472656,100.0,68295,0,0.0,0,0.0,0.0,50
20111103,0,133500,135000,130000,130000,-3500,89128,11872000000,46578,40770,13432000,1746160000000,3534581,26.309999465942386,100.0,18786,0,0.0,0,0.0,0.0,53
20111104,0,131500,133000,130900,131900,1900,115892,15274000000,43821,65104,13432000,1771680000000,3490474,25.989999771118164,100.0,25187,0,0.0,0,0.0,0.0,50
20111107,0,137100,141200,133300,135200,3300,492654,67451000000,265404,223363,13432000,1816006000000,3517631,26.190000534057614,100.0,-44527,0,0.0,0,0.0,0.0,50
20111108,0,136700,136900,131900,134300,-900,144180,19397000000,76373,65949,13432000,1803917000000,3519058,26.20000076293945,100.0,1835,0,0.0,0,0.0,0.0,53
20111109,0,135100,144000,133100,143500,9200,225384,31207000000,62395,161544,13432000,1927492000000,3523271,26.229999542236328,100.0,66303,0,0.0,0,0.0,0.0,50
20111110,0,141500,144100,137800,141300,-2200,204801,28866000000,80338,122917,13432000,1897941000000,3494221,26.01000022888184,100.0,82702,0,0.0,0,0.0,0.0,53
20111111,0,143500,143900,139200,142200,900,82513,11668000000,42484,39455,13445000,1911879000000,3483047,25.899999618530273,100.0,14241,0,0.0,0,0.0,0.0,50
20111114,0,142500,143600,140000,141900,-300,126458,17913000000,71795,54458,13445000,1907845000000,3478792,25.8700008392334,100.0,-18694,0,0.0,0,0.0,0.0,53
20111115,0,140800,143000,137700,137700,-4200,93352,13043000000,56343,36356,13445000,1851376000000,3470879,25.809999465942386,100.0,-589,0,0.0,0,0.0,0.0,53
20111116,0,137700,142200,136800,138200,500,88301,12404000000,34627,53321,13445000,1858099000000,3476531,25.86000061035156,100.0,32156,0,0.0,0,0.0,0.0,50
20111117,0,139200,142200,139200,141700,3500,46960,6625000000,17499,27290,13445000,1905156000000,3481783,25.88999938964844,100.0,4430,0,0.0,0,0.0,0.0,50
20111118,0,141000,142000,137800,139700,-2000,58032,8165000000,27601,30169,13445000,1878266000000,3476415,25.85000038146973,100.0,21307,0,0.0,0,0.0,0.0,53
20111121,0,139200,140700,135800,138400,-1300,54675,7525000000,27126,26185,13445000,1860788000000,3466172,25.78000068664551,100.0,8884,0,0.0,0,0.0,0.0,53
20111122,0,136900,142000,136600,141700,3300,68523,9645000000,24596,36342,13445000,1905156000000,3471567,25.81999969482422,100.0,13891,0,0.0,0,0.0,0.0,50
20111123,0,141800,142700,139600,141500,-200,48729,6874000000,23375,25118,13445000,1902467000000,3487862,25.940000534057614,100.0,6288,0,0.0,0,0.0,0.0,53
20111124,0,141500,144300,139600,143700,2200,51837,7420000000,14384,37383,13445000,1932046000000,3481794,25.88999938964844,100.0,20303,0,0.0,0,0.0,0.0,50
20111125,0,142700,143700,140000,142700,-1000,39510,5611000000,17040,22356,13445000,1918601000000,3480604,25.88999938964844,100.0,13221,0,0.0,0,0.0,0.0,53
20111128,0,144300,147900,141700,147000,4300,59618,8588000000,25040,34069,13445000,1976415000000,3488883,25.95000076293945,100.0,14131,0,0.0,0,0.0,0.0,50
20111129,0,147200,148200,145500,146300,-700,63023,9269000000,26251,36617,13445000,1967003000000,3497467,26.01000022888184,100.0,581,0,0.0,0,0.0,0.0,53
20111130,0,146300,150100,145300,146000,-300,114990,17053000000,61737,53048,13445000,1962970000000,3526950,26.229999542236328,100.0,-39455,0,0.0,0,0.0,0.0,53
20111201,0,148500,150000,137500,138800,-7200,279926,39626000000,171897,106041,13445000,1866166000000,3542547,26.35000038146973,100.0,-97565,0,0.0,0,0.0,0.0,53
20111202,0,138500,140700,138500,139500,700,83214,11618000000,44833,37727,13445000,1875577000000,3562682,26.5,100.0,-34183,0,0.0,0,0.0,0.0,50
20111205,0,140500,141000,138600,141000,1500,75551,10571000000,39879,35528,13445000,1895745000000,3577626,26.61000061035156,100.0,-32353,0,0.0,0,0.0,0.0,50
20111206,0,140800,140800,137800,138000,-3000,55532,7719000000,30852,23952,13445000,1855410000000,3581868,26.63999938964844,100.0,-9315,0,0.0,0,0.0,0.0,53
20111207,0,139000,139000,135600,136600,-1400,70798,9704000000,40028,29712,13445000,1836587000000,3594910,26.739999771118164,100.0,-19290,0,0.0,0,0.0,0.0,53
20111208,0,137000,137400,133200,135200,-1400,85585,11578000000,53238,30619,13445000,1817764000000,3605916,26.81999969482422,100.0,-34082,0,0.0,0,0.0,0.0,53
20111209,0,134200,135300,132000,133200,-2000,79510,10573000000,46076,33094,13445000,1790874000000,3599249,26.770000457763672,100.0,-8744,0,0.0,0,0.0,0.0,53
20111212,0,134000,138400,133200,138000,4800,62745,8585000000,25768,36563,13445000,1855410000000,3615758,26.88999938964844,100.0,1572,0,0.0,0,0.0,0.0,50
20111213,0,136200,138000,134100,134100,-3900,34624,4699000000,19388,14833,13445000,1802974000000,3619560,26.920000076293945,100.0,-12400,0,0.0,0,0.0,0.0,53
20111214,0,134100,135900,133500,134800,700,50171,6767000000,19181,26872,13451000,1813194000000,3642643,27.07999992370605,100.0,-2824,0,0.0,0,0.0,0.0,50
20111215,0,133800,134200,132300,132800,-2000,60122,7989000000,30832,28941,13451000,1786292000000,3665913,27.25,100.0,-19390,0,0.0,0,0.0,0.0,53
20111216,0,134300,136900,132700,136700,3900,56433,7602000000,24727,31550,13451000,1838751000000,3681179,27.3700008392334,100.0,369,0,0.0,0,0.0,0.0,50
20111219,0,136600,136600,120100,132500,-4200,123396,16039000000,66328,56705,13451000,1782257000000,3682900,27.3799991607666,100.0,10424,0,0.0,0,0.0,0.0,53
20111220,0,132100,132200,124300,128200,-4300,245632,31172000000,136776,108412,13451000,1724418000000,3683430,27.3799991607666,100.0,-65047,0,0.0,0,0.0,0.0,53
20111221,0,130000,131000,126800,128700,500,107865,13922000000,57637,48942,13451000,1731143000000,3687069,27.40999984741211,100.0,-24914,0,0.0,0,0.0,0.0,50
20111222,0,129000,129500,125800,128300,-400,82187,10455000000,50690,31397,13451000,1725763000000,3689460,27.43000030517578,100.0,-2003,0,0.0,0,0.0,0.0,53
20111223,0,126600,129400,126100,127800,-500,129904,16583000000,64194,64132,13451000,1719037000000,3663261,27.229999542236328,100.0,25785,0,0.0,0,0.0,0.0,53
20111226,0,128100,129000,126000,126000,-1800,61627,7861000000,29004,31985,13451000,1694826000000,3648763,27.1200008392334,100.0,12170,0,0.0,0,0.0,0.0,53
20111227,0,126000,126000,120100,123600,-2400,131206,16193000000,73657,57359,13451000,1662543000000,3620496,26.90999984741211,100.0,29966,0,0.0,0,0.0,0.0,53
20111228,0,122100,124800,121300,121600,-2000,59412,7316000000,28683,29719,13451000,1635641000000,3605151,26.79999923706055,100.0,7016,0,0.0,0,0.0,0.0,53
20111229,0,121000,122700,119500,120000,-1600,98343,11862000000,39186,53759,13451000,1614120000000,3587173,26.670000076293945,100.0,-3676,0,0.0,0,0.0,0.0,53
20120102,0,121000,124500,120000,123700,3700,95726,11768000000,46599,48409,13451000,1663888000000,3585639,26.65999984741211,100.0,4224,0,0.0,0,0.0,0.0,50
20120103,0,124000,127300,123200,127100,3400,104827,13232000000,48618,56087,13451000,1709622000000,3625916,26.95000076293945,100.0,-18,0,0.0,0,0.0,0.0,50
20120104,0,127100,127100,124200,124500,-2600,93494,11713000000,63975,29472,13451000,1674649000000,3646301,27.11000061035156,100.0,-15969,0,0.0,0,0.0,0.0,53
20120105,0,125900,128300,124800,125600,1100,76121,9638000000,36381,39527,13451000,1689445000000,3645862,27.10000038146973,100.0,-689,0,0.0,0,0.0,0.0,50
20120106,0,126000,127400,122000,122000,-3600,46053,5713000000,26878,18973,13451000,1641022000000,3644847,27.10000038146973,100.0,-7493,0,0.0,0,0.0,0.0,53
20120109,0,122000,125900,120400,125200,3200,83724,10440000000,35099,48556,13451000,1684065000000,3629140,26.979999542236328,100.0,29740,0,0.0,0,0.0,0.0,50
20120110,0,126500,131400,126500,131400,6200,156554,20242000000,42308,94405,13451000,1767461000000,3584612,26.649999618530273,100.0,87817,0,0.0,0,0.0,0.0,50
20120111,0,131300,133700,128600,132000,600,84066,11112000000,34338,49580,13454000,1775928000000,3594598,26.71999931335449,100.0,27782,0,0.0,0,0.0,0.0,50
20120112,0,131100,131300,129300,129500,-2500,68560,8907000000,42273,25087,13454000,1742293000000,3616505,26.8799991607666,100.0,-19169,0,0.0,0,0.0,0.0,53
20120113,0,128700,129200,125000,125300,-4200,124383,15754000000,43966,30117,13454000,1685786000000,3655265,27.170000076293945,100.0,-60017,0,0.0,0,0.0,0.0,53
20120116,0,125400,130000,125400,129200,3900,77037,9897000000,25550,51351,13454000,1738256000000,3655905,27.170000076293945,100.0,22159,0,0.0,0,0.0,0.0,50
20120117,0,131500,133000,130200,132500,3300,63595,8424000000,25617,37537,13454000,1782655000000,3675996,27.31999969482422,100.0,12968,0,0.0,0,0.0,0.0,50
20120118,0,132800,132800,129300,131000,-1500,67716,8908000000,37495,29998,13454000,1762474000000,3651353,27.13999938964844,100.0,31050,0,0.0,0,0.0,0.0,53
20120119,0,132700,132800,129300,131000,0,70104,9188000000,32397,37697,13454000,1762474000000,3646397,27.10000038146973,100.0,20236,0,0.0,0,0.0,0.0,51
20120120,0,132300,132300,127000,127900,-3100,138539,17732000000,72104,36008,13454000,1720766000000,3675979,27.31999969482422,100.0,-46188,0,0.0,0,0.0,0.0,53
20120125,0,128500,128500,125600,125700,-2200,132331,16700000000,88787,42789,13454000,1691167000000,3679866,27.35000038146973,100.0,-45468,0,0.0,0,0.0,0.0,53
20120126,0,125800,128700,125800,127500,1800,60287,7702000000,23582,36365,13454000,1715385000000,3685209,27.38999938964844,100.0,3947,0,0.0,0,0.0,0.0,50
20120127,0,127000,130600,126900,129000,1500,82876,10714000000,33985,48443,13454000,1735566000000,3673053,27.29999923706055,100.0,31977,0,0.0,0,0.0,0.0,50
20120130,0,129100,132300,129100,131200,2200,98032,12873000000,35299,62635,13454000,1765164000000,3681709,27.36000061035156,100.0,33287,0,0.0,0,0.0,0.0,50
20120131,0,131200,133000,129600,131900,700,143038,18840000000,57711,53171,13454000,1774582000000,3698241,27.489999771118164,100.0,14665,0,0.0,0,0.0,0.0,50
20120201,0,130700,131600,128700,129200,-2700,60816,7900000000,40754,19839,13454000,1738256000000,3693840,27.45000076293945,100.0,-13138,0,0.0,0,0.0,0.0,53
20120202,0,130000,130000,123300,124100,-5100,249589,31220000000,177534,71163,13454000,1669641000000,3685445,27.38999938964844,100.0,-93165,0,0.0,0,0.0,0.0,53
20120203,0,124600,125400,120900,122300,-1800,202851,24826000000,111568,89847,13454000,1645424000000,3645107,27.09000015258789,100.0,-6874,0,0.0,0,0.0,0.0,53
20120206,0,123000,123000,114100,114500,-7800,365604,42720000000,254876,109087,13454000,1540483000000,3647171,27.11000061035156,100.0,-93197,0,0.0,0,0.0,0.0,53
20120207,0,115200,116800,113200,116800,2300,187702,21593000000,93254,93381,13454000,1571427000000,3634460,27.01000022888184,100.0,-1600,0,0.0,0,0.0,0.0,50
20120208,0,115300,118500,115300,117800,1000,116525,13726000000,56488,59003,13454000,1584881000000,3640911,27.059999465942386,100.0,17802,0,0.0,0,0.0,0.0,50
20120209,0,117900,118300,114300,114800,-3000,110730,12738000000,68966,41185,13454000,1544519000000,3637555,27.040000915527344,100.0,-34921,0,0.0,0,0.0,0.0,53
20120210,0,115200,118000,112800,117500,2700,116984,13480000000,60089,56592,13457000,1581197000000,3632420,26.989999771118164,100.0,6724,0,0.0,0,0.0,0.0,50
20120213,0,117900,120400,115900,120200,2700,99673,11828000000,38800,60547,13457000,1617531000000,3652918,27.13999938964844,100.0,12850,0,0.0,0,0.0,0.0,50
20120214,0,120500,121700,119600,120300,100,87267,10508000000,38199,48452,13457000,1618877000000,3638370,27.040000915527344,100.0,23358,0,0.0,0,0.0,0.0,50
20120215,0,120500,120500,115000,115300,-5000,269881,31274000000,184279,82904,13457000,1551592000000,3607814,26.809999465942386,100.0,-86287,0,0.0,0,0.0,0.0,53
20120216,0,115300,115900,114500,115000,-300,124012,14275000000,50379,46101,13457000,1547555000000,3610837,26.82999992370605,100.0,-17773,0,0.0,0,0.0,0.0,53
20120217,0,115400,115700,113000,113200,-1800,208836,23803000000,145756,62139,13457000,1523332000000,3592016,26.690000534057614,100.0,-43136,0,0.0,0,0.0,0.0,53
20120220,0,112500,113700,109500,110900,-2300,243682,26969000000,156248,86839,13457000,1492381000000,3606856,26.79999923706055,100.0,-53418,0,0.0,0,0.0,0.0,53
20120221,0,111100,114200,110300,113400,2500,116727,13118000000,52380,61696,13457000,1526023000000,3599890,26.75,100.0,13028,0,0.0,0,0.0,0.0,50
20120222,0,113400,114800,111700,114500,1100,171099,19413000000,78209,92224,13457000,1540826000000,3601745,26.76000022888184,100.0,1557,0,0.0,0,0.0,0.0,50
20120223,0,113500,116300,112600,115400,900,165860,19034000000,66326,98261,13457000,1552937000000,3585716,26.63999938964844,100.0,67779,0,0.0,0,0.0,0.0,50
20120224,0,116700,118600,115400,118000,2600,234727,27643000000,94752,136293,13457000,1587926000000,3616859,26.8799991607666,100.0,40290,0,0.0,0,0.0,0.0,50
20120227,0,117900,118000,114900,116800,-1200,109239,12743000000,62897,45900,13457000,1571777000000,3638892,27.040000915527344,100.0,-5134,0,0.0,0,0.0,0.0,53
20120228,0,117800,117800,113500,114000,-2800,143945,16484000000,95240,47072,13457000,1534098000000,3668978,27.26000022888184,100.0,-61806,0,0.0,0,0.0,0.0,53
20120229,0,113100,114000,111200,112700,-1300,211694,23703000000,130515,80427,13457000,1516603000000,3657588,27.18000030517578,100.0,-85623,0,0.0,0,0.0,0.0,53
20120302,0,113000,113300,111300,112500,-200,167451,18735000000,119294,47564,13457000,1513912000000,3697539,27.479999542236328,100.0,-74897,0,0.0,0,0.0,0.0,53
20120305,0,112500,114700,111300,111500,-1000,99737,11163000000,63743,32024,13457000,1500455000000,3702650,27.51000022888184,100.0,-53182,0,0.0,0,0.0,0.0,53
20120306,0,111300,112700,110700,111100,-400,74804,8331000000,47806,25819,13457000,1495072000000,3712052,27.57999992370605,100.0,-14717,0,0.0,0,0.0,0.0,53
20120307,0,110300,111900,108200,111900,800,183295,20084000000,107011,75710,13457000,1505838000000,3703314,27.520000457763672,100.0,-16269,0,0.0,0,0.0,0.0,50
20120308,0,111500,114100,110800,113800,1900,171238,19307000000,62678,107537,13457000,1531406000000,3735226,27.76000022888184,100.0,28443,0,0.0,0,0.0,0.0,50
20120309,0,114800,115600,114000,114600,800,111380,12796000000,56601,53826,13457000,1542172000000,3777433,28.06999969482422,100.0,-4477,0,0.0,0,0.0,0.0,50
20120312,0,113700,115300,113400,115000,400,80024,9156000000,37320,41262,13457000,1547555000000,3787908,28.149999618530273,100.0,13054,0,0.0,0,0.0,0.0,50
20120313,0,114000,115700,113000,114300,-700,209643,23963000000,79408,64435,13457000,1538135000000,3866850,28.729999542236328,100.0,-97314,0,0.0,0,0.0,0.0,53
20120314,0,115000,118600,114800,118500,4200,220539,25949000000,80955,137970,13457000,1594654000000,3902747,29.0,100.0,43579,0,0.0,0,0.0,0.0,50
20120315,0,118800,121200,117500,120300,1800,234547,28176000000,71992,132095,13464000,1619719000000,3972670,29.5,100.0,7673,0,0.0,0,0.0,0.0,50
20120316,0,120300,121000,118700,119600,-700,90651,10881000000,41980,48437,13464000,1610294000000,3976297,29.53000068664551,100.0,16276,0,0.0,0,0.0,0.0,53
20120319,0,119600,120100,117100,117900,-1700,95166,11309000000,61148,33910,13464000,1587405000000,4019333,29.85000038146973,100.0,-46039,0,0.0,0,0.0,0.0,53
20120320,0,117900,117900,114900,115500,-2400,143638,16678000000,63517,39069,13464000,1555092000000,4052866,30.10000038146973,100.0,-84457,0,0.0,0,0.0,0.0,53
20120321,0,115900,121800,115700,121800,6300,190864,22629000000,40632,119256,13464000,1639915000000,4032379,29.95000076293945,100.0,40361,0,0.0,0,0.0,0.0,50
20120322,0,121500,122400,120200,121500,-300,102240,12409000000,37121,64829,13464000,1635876000000,4072260,30.239999771118164,100.0,5491,0,0.0,0,0.0,0.0,53
20120323,0,120800,122900,119000,121500,0,182272,22128000000,46802,71997,13464000,1635876000000,4147617,30.79999923706055,100.0,-62834,0,0.0,0,0.0,0.0,51
20120326,0,123000,123700,121200,123000,1500,142249,17504000000,74230,67664,13464000,1656072000000,4157309,30.8799991607666,100.0,-28858,0,0.0,0,0.0,0.0,50
20120327,0,123400,124000,120600,122500,-500,118921,14577000000,61449,56764,13464000,1649340000000,4175919,31.01000022888184,100.0,11389,0,0.0,0,0.0,0.0,53
20120328,0,123200,123700,121200,121500,-1000,49347,6059000000,23129,25900,13464000,1635876000000,4173269,30.989999771118164,100.0,4987,0,0.0,0,0.0,0.0,53
20120329,0,120900,122500,117500,120500,-1000,87466,10429000000,49868,37491,13464000,1622412000000,4182565,31.059999465942386,100.0,-18083,0,0.0,0,0.0,0.0,53
20120330,0,120400,120400,117600,119100,-1400,125768,14931000000,46976,48331,13464000,1603562000000,4178039,31.03000068664551,100.0,-33261,0,0.0,0,0.0,0.0,53
20120402,0,120000,120600,118000,118900,-200,84633,10055000000,57977,26378,13464000,1600869000000,4202688,31.209999084472656,100.0,-33106,0,0.0,0,0.0,0.0,53
20120403,0,119000,120400,115600,115600,-3300,152477,17851000000,97939,53124,13464000,1556438000000,4214836,31.29999923706055,100.0,-55817,0,0.0,0,0.0,0.0,53
20120404,0,115000,116400,111500,113500,-2100,139735,15833000000,79322,59020,13464000,1528164000000,4203982,31.21999931335449,100.0,-19102,0,0.0,0,0.0,0.0,53
20120405,0,113000,119100,111600,118600,5100,159545,18409000000,65501,85098,13464000,1596830000000,4209644,31.26000022888184,100.0,942,0,0.0,0,0.0,0.0,50
20120406,0,114500,120500,114500,120000,1400,131734,15632000000,46623,55997,13464000,1615680000000,4260141,31.63999938964844,100.0,-31179,0,0.0,0,0.0,0.0,50
20120409,0,119700,119700,116000,116000,-4000,69794,8147000000,41213,28091,13464000,1561824000000,4266807,31.690000534057614,100.0,-10592,0,0.0,0,0.0,0.0,53
20120410,0,115200,116600,111600,111600,-4400,117780,13316000000,83029,33901,13471000,1503363000000,4270982,31.70000076293945,100.0,-41726,0,0.0,0,0.0,0.0,53
20120412,0,111900,113500,109300,112000,400,134104,14978000000,64482,50089,13471000,1508752000000,4291158,31.85000038146973,100.0,-17349,0,0.0,0,0.0,0.0,50
20120413,0,112000,118600,111900,118600,6600,171191,19930000000,51628,112289,13471000,1597660000000,4309422,31.989999771118164,100.0,53716,0,0.0,0,0.0,0.0,50
20120416,0,117100,120400,116100,119400,800,97342,11650000000,28504,58474,13471000,1608437000000,4327567,32.11999893188477,100.0,32296,0,0.0,0,0.0,0.0,50
20120417,0,118200,124000,118200,122600,3200,151960,18649000000,39679,91707,13471000,1651544000000,4392144,32.59999847412109,100.0,3488,0,0.0,0,0.0,0.0,50
20120418,0,124100,124100,121400,122600,0,85024,10431000000,36565,48420,13471000,1651544000000,4385474,32.549999237060554,100.0,21152,0,0.0,0,0.0,0.0,51
20120419,0,121400,124600,120200,124200,1600,139750,17022000000,78311,61248,13471000,1673098000000,4415514,32.779998779296875,100.0,-11643,0,0.0,0,0.0,0.0,50
20120420,0,123300,124000,120900,121000,-3200,50293,6149000000,20623,29302,13471000,1629991000000,4402513,32.68000030517578,100.0,13796,0,0.0,0,0.0,0.0,53
20120423,0,119200,121400,119200,120700,-300,27111,3271000000,10971,15893,13471000,1625949000000,4407703,32.720001220703125,100.0,-597,0,0.0,0,0.0,0.0,53
20120424,0,119000,122100,119000,121000,300,64730,7817000000,27699,36894,13471000,1629991000000,4431277,32.889999389648445,100.0,-10461,0,0.0,0,0.0,0.0,50
20120425,0,122000,122000,119900,120400,-600,119226,14380000000,44070,22185,13471000,1621908000000,4447695,33.02000045776367,100.0,-19442,0,0.0,0,0.0,0.0,53
20120426,0,119700,119700,113600,116700,-3700,365131,42269000000,160329,114770,13471000,1572065000000,4601533,34.15999984741211,100.0,-179850,0,0.0,0,0.0,0.0,53
20120427,0,115600,116500,109400,109500,-7200,236365,26304000000,163310,71093,13471000,1475074000000,4598359,34.130001068115234,100.0,-82219,0,0.0,0,0.0,0.0,53
20120430,0,109900,111000,104900,106000,-3500,133321,14287000000,84335,47917,13471000,1427926000000,4624242,34.330001831054695,100.0,-23957,0,0.0,0,0.0,0.0,53
20120502,0,106100,108500,102800,104100,-1900,203321,21251000000,121912,80020,13471000,1402331000000,4568907,33.919998168945305,100.0,-624,0,0.0,0,0.0,0.0,53
20120503,0,104100,105300,100000,101000,-3100,368304,37423000000,231203,117774,13471000,1360571000000,4624235,34.330001831054695,100.0,-179225,0,0.0,0,0.0,0.0,53
20120504,0,101900,106400,101500,105900,4900,404617,42019000000,189517,193716,13471000,1426578000000,4707276,34.939998626708984,100.0,-28194,0,0.0,0,0.0,0.0,50
20120507,0,104300,108300,104200,107600,1700,136436,14600000000,55943,79511,13471000,1449479000000,4726979,35.09000015258789,100.0,11987,0,0.0,0,0.0,0.0,50
20120508,0,107600,108700,103300,103600,-4000,145915,15277000000,89494,55655,13471000,1395595000000,4709510,34.959999084472656,100.0,-17257,0,0.0,0,0.0,0.0,53
20120509,0,103100,104800,102300,102700,-900,76917,7954000000,50282,26035,13471000,1383471000000,4713272,34.990001678466804,100.0,-8518,0,0.0,0,0.0,0.0,53
20120510,0,104000,112000,103500,110700,8000,275038,29902000000,92171,173201,13471000,1491239000000,4790071,35.560001373291016,100.0,18780,0,0.0,0,0.0,0.0,50
20120511,0,109500,115200,107000,110700,0,248226,27794000000,95133,132615,13471000,1491239000000,4851822,36.02000045776367,100.0,-27655,0,0.0,0,0.0,0.0,51
20120514,0,111200,113900,107300,113200,2500,160649,17769000000,48600,68795,13471000,1524917000000,4919613,36.52000045776367,100.0,-51822,0,0.0,0,0.0,0.0,50
20120515,0,112000,113800,109600,112900,-300,115679,12937000000,38886,56699,13471000,1520875000000,4927146,36.56999969482422,100.0,3449,0,0.0,0,0.0,0.0,53
