date,time,open,high,low,close,prev,volume,tr_amount,sales_qu,purchase_qu,li_share,market_cap,fr_cu_holding,fr_cu_ratio,ad_pr_ratio,in_net_buy,up_do,up_do_ratio,deposit,st_turnover,tr_es_ratio,sign
20200909,0,23900,25150,22750,24550,900,2313031,55662000000,1206514,1071648,27931000,685706000000,1063133,3.809999942779541,100.0,-22246,0,0.0,0,0.0,0.0,50
20200908,0,25650,28250,22300,23650,-1900,5096054,133497000000,2589574,2397984,27931000,660568000000,1125036,4.0300002098083505,100.0,14453,0,0.0,0,0.0,0.0,53
20200907,0,25600,25700,25100,25550,350,813108,20647000000,426602,368640,27931000,713637000000,1060807,3.7999999523162837,100.0,-1475,0,0.0,0,0.0,0.0,50
20200904,0,24150,25450,24100,25200,-150,1072478,26420000000,591110,461245,27931000,703861000000,1054255,3.7699999809265137,100.0,6198,0,0.0,0,0.0,0.0,53
20200903,0,25500,26350,25000,25350,400,1628037,41588000000,908199,704726,27931000,708050000000,1053531,3.7699999809265137,100.0,-692,0,0.0,0,0.0,0.0,50
20200902,0,23850,25250,23450,24950,1300,2551151,62446000000,1247356,1271561,27931000,696878000000,1143799,4.099999904632568,100.0,160,0,0.0,0,0.0,0.0,50
20200901,0,23500,23900,23350,23650,200,604784,14250000000,287940,303984,27931000,660568000000,1167479,4.179999828338623,100.0,1282,0,0.0,0,0.0,0.0,50
20200831,0,23200,24000,23000,23450,400,786605,18489000000,419836,352163,27931000,654981000000,1123640,4.019999980926514,100.0,-7037,0,0.0,0,0.0,0.0,50
20200828,0,23750,23900,23000,23050,-700,731100,17104000000,472068,242594,27931000,643809000000,1053257,3.7699999809265137,100.0,10363,0,0.0,0,0.0,0.0,53
20200827,0,23900,24700,23300,23750,0,1374591,32924000000,836521,527770,27931000,663361000000,1028013,3.6800000667572017,100.0,-12669,0,0.0,0,0.0,0.0,51
20200826,0,23300,24200,23000,23750,500,1572466,37176000000,847750,711151,27931000,663361000000,1042627,3.7300000190734863,100.0,12653,0,0.0,0,0.0,0.0,50
20200825,0,22900,23550,22750,23250,150,1096492,25419000000,612810,471030,27931000,649395000000,1075429,3.8499999046325684,100.0,-579,0,0.0,0,0.0,0.0,50
20200824,0,21700,24050,21100,23100,1450,2414561,55478000000,1151813,1244794,27931000,645206000000,1071983,3.839999914169312,100.0,-1690,0,0.0,0,0.0,0.0,50
20200821,0,23000,23200,21500,21650,-1200,999529,22160000000,693497,290839,27931000,604706000000,1045338,3.740000009536743,100.0,5380,0,0.0,0,0.0,0.0,53
20200820,0,23600,24200,22450,22850,-50,1961789,45685000000,1027335,899115,27931000,638223000000,1040829,3.7300000190734863,100.0,-31214,0,0.0,0,0.0,0.0,53
20200819,0,22800,23900,22250,22900,900,2644150,61072000000,1288065,1329093,27931000,639619000000,1023660,3.660000085830689,100.0,30321,0,0.0,0,0.0,0.0,50
20200818,0,21350,25000,21350,22000,800,4866233,112920000000,2554173,2276280,27931000,614482000000,1034265,3.700000047683716,100.0,-305,0,0.0,0,0.0,0.0,50
20200814,0,22400,22400,20700,21200,-1350,2252686,48189000000,1264112,956649,27931000,592137000000,1381499,4.949999809265137,100.0,-66881,0,0.0,0,0.0,0.0,53
20200813,0,24750,25150,21700,22550,-2400,3196774,74585000000,1755337,1357571,27931000,629844000000,1063855,3.809999942779541,100.0,-31910,0,0.0,0,0.0,0.0,53
20200812,0,25300,26700,24250,24950,550,3375125,85731000000,1887354,1444989,27931000,696878000000,1032299,3.700000047683716,100.0,-27091,0,0.0,0,0.0,0.0,50
20200811,0,30350,34450,23750,24400,-5900,11121453,327006000000,5611922,5108760,27931000,681516000000,1042590,3.7300000190734863,100.0,-64841,0,0.0,0,0.0,0.0,53
20200810,0,29650,31300,29150,30300,950,1476226,44381000000,758998,689830,27931000,846309000000,988536,3.5399999618530287,100.0,385,0,0.0,0,0.0,0.0,50
20200807,0,29250,29800,28450,29350,1000,1525232,44563000000,817722,684535,27931000,819774000000,983985,3.5199999809265137,100.0,-17017,0,0.0,0,0.0,0.0,50
20200806,0,27750,29650,27600,28350,250,2129537,60891000000,1071117,1031228,27931000,791843000000,964802,3.4500000476837163,100.0,16275,0,0.0,0,0.0,0.0,50
20200805,0,25500,31550,25100,28100,2100,11359853,329505000000,5705472,5592838,27931000,784861000000,918734,3.2899999618530287,100.0,1143,0,0.0,0,0.0,0.0,50
20200804,0,24300,26000,23450,26000,1950,2884139,71486000000,1227301,1547359,27931000,726206000000,1191719,4.269999980926514,100.0,-2230,0,0.0,0,0.0,0.0,50
20200803,0,24700,25600,23650,24050,-350,1808460,44269000000,992672,800964,27931000,671740000000,1018031,3.640000104904175,100.0,-3543,0,0.0,0,0.0,0.0,53
20200731,0,23450,24850,22950,24400,1100,2271790,54977000000,1036282,1176593,27931000,681516000000,1141985,4.090000152587892,100.0,27331,0,0.0,0,0.0,0.0,50
20200730,0,24400,24450,22100,23300,-750,1021338,23813000000,614616,394807,27931000,650792000000,1077083,3.859999895095825,100.0,9214,0,0.0,0,0.0,0.0,53
20200729,0,23500,24650,23450,24050,600,1828787,44002000000,925359,876394,27931000,671740000000,1096048,3.920000076293945,100.0,2831,0,0.0,0,0.0,0.0,50
20200728,0,23000,24450,23000,23450,450,1924723,45506000000,975068,898862,27931000,654981000000,1096570,3.9300000667572017,100.0,-4169,0,0.0,0,0.0,0.0,50
20200727,0,23050,24300,20750,23000,-50,2495898,56196000000,1363233,1072964,27931000,642413000000,1190306,4.260000228881837,100.0,-3746,0,0.0,0,0.0,0.0,53
20200724,0,24550,25900,23050,23050,-650,4381522,107023000000,2326589,1958742,27931000,643809000000,1166112,4.170000076293944,100.0,50177,0,0.0,0,0.0,0.0,53
20200723,0,20650,27000,20050,23700,2050,17433401,419938000000,8711014,8529925,27931000,661964000000,1138867,4.079999923706056,100.0,87313,0,0.0,0,0.0,0.0,50
20200722,0,16950,21750,16450,21650,4900,10002002,199410000000,4442568,5223728,27931000,604706000000,1115827,3.990000009536743,100.0,2401,0,0.0,0,0.0,0.0,50
20200721,0,16150,17350,16100,16750,450,1892728,31739000000,930029,949387,27931000,467844000000,1048124,3.75,100.0,2430,0,0.0,0,0.0,0.0,50
20200720,0,15750,16400,15650,16300,750,847845,13594000000,352433,487685,27931000,455275000000,1108820,3.9700000286102295,100.0,-925,0,0.0,0,0.0,0.0,50
20200717,0,15050,16050,15050,15550,350,708937,11085000000,308060,391150,27931000,434327000000,1066051,3.8199999332427983,100.0,-12990,0,0.0,0,0.0,0.0,50
20200716,0,15750,15850,15050,15200,-500,728717,11114000000,468900,240727,27931000,424551000000,1088381,3.9000000953674316,100.0,3887,0,0.0,0,0.0,0.0,53
20200715,0,16700,16700,15700,15700,-1100,1236148,19878000000,749875,473021,27931000,438516000000,1082668,3.880000114440918,100.0,-64999,0,0.0,0,0.0,0.0,53
20200714,0,16000,17000,16000,16800,800,1670969,27768000000,766175,889655,27931000,469240000000,1108819,3.9700000286102295,100.0,65584,0,0.0,0,0.0,0.0,50
20200713,0,16500,16600,15950,16000,-350,553258,8924000000,370940,172069,27931000,446896000000,1108446,3.9700000286102295,100.0,-1285,0,0.0,0,0.0,0.0,53
20200710,0,16350,16700,15900,16350,300,1179178,19258000000,647661,519093,27931000,456671000000,1114338,3.990000009536743,100.0,-16010,0,0.0,0,0.0,0.0,50
20200709,0,15450,16050,15300,16050,850,1315716,20715000000,615555,683385,27931000,448292000000,1171250,4.190000057220459,100.0,-4179,0,0.0,0,0.0,0.0,50
20200708,0,15050,15550,14900,15200,100,667288,10181000000,339951,322133,27931000,424551000000,1235566,4.420000076293945,100.0,-3015,0,0.0,0,0.0,0.0,50
20200707,0,15150,15250,14850,15100,-50,481223,7229000000,289457,188301,27931000,421758000000,1275565,4.570000171661377,100.0,329,0,0.0,0,0.0,0.0,53
20200706,0,15050,15300,14700,15150,100,530324,7966000000,310435,211579,27931000,423154000000,1362567,4.880000114440918,100.0,7042,0,0.0,0,0.0,0.0,50
20200703,0,15050,15250,14750,15050,-100,536560,8052000000,256311,261020,27931000,420361000000,1412569,5.059999942779541,100.0,-1638,0,0.0,0,0.0,0.0,53
20200702,0,15200,15550,14400,15150,-50,1211802,18123000000,601457,594891,27931000,423154000000,1400966,5.019999980926514,100.0,-7000,0,0.0,0,0.0,0.0,53
20200701,0,16100,16600,15150,15200,-1050,947834,14818000000,617538,311803,27931000,424551000000,1211365,4.340000152587892,100.0,-11773,0,0.0,0,0.0,0.0,53
20200630,0,17150,17150,15600,16250,-450,1096630,17702000000,678343,403313,27931000,453878000000,1161033,4.1599998474121085,100.0,-15177,0,0.0,0,0.0,0.0,53
20200629,0,16800,17300,16450,16700,-300,699133,11767000000,363103,329887,27931000,466447000000,1185391,4.239999771118163,100.0,-5698,0,0.0,0,0.0,0.0,53
20200626,0,17750,17800,16250,17000,-500,1218309,20794000000,798645,404625,27931000,474827000000,1207209,4.320000171661377,100.0,-2964,0,0.0,0,0.0,0.0,53
20200625,0,16700,17850,16500,17500,600,2015059,35061000000,942743,1045720,27931000,488792000000,1355041,4.849999904632568,100.0,10259,0,0.0,0,0.0,0.0,50
20200624,0,17050,17950,16700,16900,50,2410334,41775000000,1344814,1046599,27931000,472033000000,1289051,4.619999885559082,100.0,4164,0,0.0,0,0.0,0.0,50
20200623,0,16100,18100,15700,16850,850,4128400,69501000000,1930744,2162276,27931000,470637000000,1349776,4.829999923706055,100.0,7142,0,0.0,0,0.0,0.0,50
20200622,0,15550,16200,15500,16000,300,793242,12609000000,379758,395557,27931000,446896000000,1314627,4.710000038146973,100.0,-6203,0,0.0,0,0.0,0.0,50
20200619,0,16050,16050,15050,15700,-250,857391,13209000000,546011,292438,27931000,438516000000,1318984,4.71999979019165,100.0,1885,0,0.0,0,0.0,0.0,53
20200618,0,15850,16050,15450,15950,200,1104813,17378000000,519035,559531,27931000,445499000000,1377233,4.929999828338623,100.0,-14975,0,0.0,0,0.0,0.0,50
20200617,0,16900,17300,15400,15750,-200,2449757,39694000000,1318167,1085358,27931000,439913000000,1425068,5.099999904632568,100.0,10779,0,0.0,0,0.0,0.0,53
20200616,0,15200,16950,14950,15950,1300,3693462,59418000000,1760400,1882178,27931000,445499000000,1478554,5.289999961853027,100.0,15014,0,0.0,0,0.0,0.0,50
20200615,0,15600,16450,14100,14650,-700,2388709,37413000000,1326599,1031988,27931000,409189000000,1500621,5.369999885559082,100.0,8330,0,0.0,0,0.0,0.0,53
20200612,0,14650,15800,14500,15350,150,1597695,24233000000,764828,810652,27931000,428740000000,1494125,5.349999904632568,100.0,16700,0,0.0,0,0.0,0.0,50
20200611,0,16050,16100,15150,15200,-900,2015446,31206000000,1214556,741514,27931000,424551000000,1468029,5.260000228881836,100.0,-52513,0,0.0,0,0.0,0.0,53
20200610,0,16000,16750,15750,16100,0,2860356,46399000000,1567351,1246123,27931000,449689000000,1416817,5.070000171661377,100.0,48526,0,0.0,0,0.0,0.0,51
20200609,0,15400,17500,14850,16100,700,13134543,215218000000,6341689,6669379,27931000,449689000000,1419184,5.079999923706055,100.0,11407,0,0.0,0,0.0,0.0,50
20200608,0,14950,16750,14550,15400,650,15837277,249064000000,8230970,7518798,27931000,430137000000,1387500,4.96999979019165,100.0,-80049,0,0.0,0,0.0,0.0,50
20200605,0,12200,14750,11900,14750,3400,17523169,238283000000,8029882,9263546,27931000,411982000000,1606356,5.75,100.0,72198,0,0.0,0,0.0,0.0,49
20200604,0,11850,11850,11250,11350,-250,975698,11382000000,458039,245060,27931000,317016000000,1481815,5.309999942779541,100.0,840,0,0.0,0,0.0,0.0,53
20200603,0,12100,12100,11450,11600,-150,1193172,14022000000,682216,503592,27931000,323999000000,1454965,5.210000038146973,100.0,-19571,0,0.0,0,0.0,0.0,53
20200602,0,11600,11800,10950,11750,150,1171851,13287000000,581437,569394,27931000,328189000000,1472584,5.269999980926514,100.0,-3367,0,0.0,0,0.0,0.0,50
20200601,0,11750,11900,11450,11600,50,1547269,18069000000,817728,715259,27931000,323999000000,1462446,5.239999771118164,100.0,-14520,0,0.0,0,0.0,0.0,50
20200529,0,10900,12150,10850,11550,750,4470917,51931000000,2127166,2311691,27931000,322603000000,1475601,5.28000020980835,100.0,34080,0,0.0,0,0.0,0.0,50
20200528,0,11350,11350,10450,10800,-500,1106251,12063000000,665363,425516,27931000,301654000000,1472470,5.269999980926514,100.0,4757,0,0.0,0,0.0,0.0,53
20200527,0,10650,12450,10600,11300,1150,6795894,78614000000,3354240,3410512,27931000,315620000000,1451366,5.199999809265137,100.0,10245,0,0.0,0,0.0,0.0,50
20200526,0,10400,10400,10050,10150,-150,250626,2544000000,140959,99630,27931000,283499000000,1567254,5.610000133514403,100.0,1806,0,0.0,0,0.0,0.0,53
20200525,0,10250,10450,10000,10300,50,453897,4627000000,264776,186377,27931000,287689000000,1588867,5.690000057220459,100.0,-8268,0,0.0,0,0.0,0.0,50
20200522,0,9760,10250,9760,10250,540,740048,7437000000,322835,410015,27931000,286292000000,1653928,5.920000076293945,100.0,4433,0,0.0,0,0.0,0.0,50
20200521,0,10050,10150,9710,9710,-340,618577,6128000000,369068,242008,27931000,271210000000,1527963,5.46999979019165,100.0,-12506,0,0.0,0,0.0,0.0,53
20200520,0,10100,10200,9990,10050,0,424923,4273000000,260062,161748,27931000,280706000000,1449150,5.190000057220459,100.0,13479,0,0.0,0,0.0,0.0,51
20200519,0,10500,10500,9910,10050,-650,758107,7675000000,418006,329942,27931000,280706000000,1422073,5.090000152587892,100.0,-12956,0,0.0,0,0.0,0.0,53
20200518,0,10550,10800,10200,10700,150,622190,6602000000,299418,319917,27931000,298861000000,1403386,5.019999980926514,100.0,12449,0,0.0,0,0.0,0.0,50
20200515,0,10850,10950,10450,10550,-150,680362,7270000000,381596,294777,27931000,294672000000,1356325,4.860000133514403,100.0,-15325,0,0.0,0,0.0,0.0,53
20200514,0,10250,10900,10100,10700,350,1355080,14400000000,647575,697625,27931000,298861000000,1409020,5.039999961853027,100.0,15933,0,0.0,0,0.0,0.0,50
20200513,0,10650,10650,10300,10350,-250,380200,3958000000,227474,137597,27931000,289085000000,1402016,5.019999980926514,100.0,-10649,0,0.0,0,0.0,0.0,53
20200512,0,10350,10650,10150,10600,300,617130,6426000000,299654,308828,27931000,296068000000,1419490,5.079999923706055,100.0,5660,0,0.0,0,0.0,0.0,50
20200511,0,10600,10600,10150,10300,-200,469424,4839000000,303841,162859,27931000,287689000000,1426150,5.110000133514403,100.0,4494,0,0.0,0,0.0,0.0,53
20200508,0,10750,11100,10350,10500,100,996717,10641000000,531317,458045,27931000,293275000000,1397599,5.0,100.0,-2132,0,0.0,0,0.0,0.0,50
20200507,0,10300,10650,10250,10400,-200,534871,5570000000,259296,250635,27931000,290482000000,1449697,5.190000057220459,100.0,1932,0,0.0,0,0.0,0.0,53
20200506,0,10850,10850,10200,10600,0,771765,8109000000,362228,387116,27931000,296068000000,1378146,4.929999828338623,100.0,5440,0,0.0,0,0.0,0.0,51
20200504,0,10650,10800,10250,10600,-650,710210,7481000000,414729,281363,27931000,296068000000,1445925,5.179999828338623,100.0,5750,0,0.0,0,0.0,0.0,53
20200429,0,11650,11650,10900,11250,-650,1007942,11350000000,582983,397324,27931000,314223000000,1376466,4.929999828338623,100.0,2320,0,0.0,0,0.0,0.0,53
20200428,0,10950,12350,10950,11900,1450,1450030,17057000000,0,1409599,27931000,332378000000,1359722,4.869999885559082,100.0,-59041,0,0.0,0,0.0,0.0,50
20200427,0,10100,10550,10100,10450,300,487432,5082000000,0,467881,27931000,291878000000,1370505,4.9099998474121085,100.0,-217,0,0.0,0,0.0,0.0,50
20200424,0,10800,10800,10150,10150,-750,697323,7236000000,0,671512,27931000,283499000000,1386729,4.960000038146973,100.0,217,0,0.0,0,0.0,0.0,53
20200423,0,10800,11500,10600,10900,150,2543063,27786000000,1236186,1236438,27931000,304447000000,1390548,4.980000019073486,100.0,-20750,0,0.0,0,0.0,0.0,50
20200422,0,11950,12450,10650,10750,300,12377730,144287000000,6366618,5904900,27931000,300258000000,1396442,5.0,100.0,-75368,0,0.0,0,0.0,0.0,50
20200421,0,8240,10450,8220,10450,2400,11147681,113327000000,5980577,5166732,27931000,291878000000,1529858,5.480000019073486,100.0,-54567,0,0.0,0,0.0,0.0,49
20200420,0,8700,8700,7850,8050,330,800932,6531000000,342094,454792,27931000,224844000000,1732284,6.199999809265138,100.0,-8248,0,0.0,0,0.0,0.0,50
20200417,0,7650,7730,7540,7720,90,139320,1067000000,55291,83177,27931000,215627000000,1760096,6.300000190734862,100.0,45682,0,0.0,0,0.0,0.0,50
20200416,0,7420,7630,7330,7630,130,119442,892000000,47741,68860,27931000,213113000000,1765550,6.320000171661378,100.0,-714,0,0.0,0,0.0,0.0,50
20200414,0,7590,7590,7420,7500,10,145355,1093000000,61482,83713,27931000,209482000000,1742504,6.239999771118164,100.0,13015,0,0.0,0,0.0,0.0,50
20200413,0,7730,7750,7490,7490,-240,128951,978000000,75490,53249,27931000,209203000000,1713553,6.130000114440918,100.0,12859,0,0.0,0,0.0,0.0,53
20200410,0,7700,7860,7310,7730,80,238244,1831000000,97367,139866,27931000,215906000000,1730241,6.190000057220459,100.0,22564,0,0.0,0,0.0,0.0,50
20200409,0,7750,7750,7530,7650,0,202716,1554000000,119762,78871,27931000,213672000000,1728216,6.190000057220459,100.0,39353,0,0.0,0,0.0,0.0,51
20200408,0,7430,7700,7310,7650,220,201101,1520000000,76962,123377,27931000,213672000000,1732748,6.199999809265138,100.0,22092,0,0.0,0,0.0,0.0,50
20200407,0,7300,7450,6930,7430,240,179098,1297000000,94444,83995,27931000,207527000000,1727270,6.179999828338622,100.0,31366,0,0.0,0,0.0,0.0,50
20200406,0,6930,7220,6930,7190,360,218593,1550000000,86234,132187,27931000,200823000000,1718427,6.1500000953674325,100.0,18399,0,0.0,0,0.0,0.0,50
20200403,0,6680,6930,6580,6830,220,161419,1090000000,74666,85917,27931000,190768000000,1679741,6.010000228881836,100.0,-4215,0,0.0,0,0.0,0.0,50
20200402,0,6520,6680,6420,6610,30,146475,963000000,71726,74749,27931000,184623000000,1644119,5.889999866485598,100.0,-7567,0,0.0,0,0.0,0.0,50
20200401,0,6610,6780,6500,6580,30,163650,1091000000,71026,89130,27931000,183785000000,1632319,5.840000152587893,100.0,28251,0,0.0,0,0.0,0.0,50
20200331,0,6400,6650,6360,6550,200,143491,937000000,74518,68958,27931000,182948000000,1628468,5.829999923706055,100.0,331,0,0.0,0,0.0,0.0,50
20200330,0,6130,6350,6000,6350,220,190170,1182000000,45830,143438,27931000,177361000000,1631693,5.840000152587893,100.0,-6954,0,0.0,0,0.0,0.0,50
20200327,0,6300,6300,5900,6130,230,193283,1185000000,114846,77874,27931000,171217000000,1605250,5.75,100.0,-27414,0,0.0,0,0.0,0.0,50
20200326,0,5720,6050,5540,5900,270,282680,1655000000,141954,139939,27931000,164792000000,1605636,5.75,100.0,-27486,0,0.0,0,0.0,0.0,50
20200325,0,5510,5670,5440,5630,300,175934,975000000,84761,90873,27931000,157251000000,1595112,5.710000038146973,100.0,3766,0,0.0,0,0.0,0.0,50
20200324,0,5170,5570,5100,5330,310,202739,1084000000,89487,113185,27931000,148872000000,1549676,5.550000190734863,100.0,800,0,0.0,0,0.0,0.0,50
20200323,0,4900,5170,4850,5020,-170,134269,675000000,71093,62776,27931000,140213000000,1553444,5.559999942779541,100.0,-289,0,0.0,0,0.0,0.0,53
20200320,0,5010,5290,5000,5190,205,206771,1063000000,91519,112955,27931000,144961000000,1532528,5.489999771118164,100.0,-201,0,0.0,0,0.0,0.0,50
20200319,0,5630,6450,4800,4985,-435,504037,2747000000,301677,179980,27931000,139236000000,1518678,5.440000057220459,100.0,20,0,0.0,0,0.0,0.0,53
20200318,0,5630,5780,5420,5420,-150,155883,880000000,99111,53133,27931000,151386000000,1547270,5.539999961853027,100.0,-1922,0,0.0,0,0.0,0.0,53
20200317,0,5250,5730,5250,5570,-140,148121,813000000,89689,57995,27931000,155575000000,1543154,5.519999980926514,100.0,-7015,0,0.0,0,0.0,0.0,53
20200316,0,5870,6050,5700,5710,-160,359328,2108000000,168234,180467,27931000,159486000000,1525184,5.460000038146973,100.0,6139,0,0.0,0,0.0,0.0,53
20200313,0,5960,6150,5560,5870,-550,357670,2072000000,171181,149048,27931000,163954000000,1494406,5.349999904632568,100.0,-2318,0,0.0,0,0.0,0.0,53
20200312,0,6760,6760,6300,6420,-350,398356,2570000000,284065,114077,27931000,179317000000,1519153,5.440000057220459,100.0,-1531,0,0.0,0,0.0,0.0,53
20200311,0,6980,7110,6730,6770,-170,156412,1086000000,68688,87666,27931000,189092000000,1533076,5.489999771118164,100.0,-1353,0,0.0,0,0.0,0.0,53
20200310,0,6920,7070,6870,6940,-120,172889,1200000000,75812,82644,27931000,193841000000,1538882,5.510000228881836,100.0,5436,0,0.0,0,0.0,0.0,53
20200309,0,7230,7230,7030,7060,-190,85174,602000000,59816,24810,27931000,197192000000,1556689,5.570000171661377,100.0,-1153,0,0.0,0,0.0,0.0,53
20200306,0,7190,7330,7120,7250,20,119515,865000000,69676,49808,27931000,202499000000,1564475,5.599999904632568,100.0,-3429,0,0.0,0,0.0,0.0,50
20200305,0,7090,7300,7070,7230,200,101494,732000000,39169,62057,27931000,201941000000,1579092,5.6500000953674325,100.0,-1323,0,0.0,0,0.0,0.0,50
20200304,0,6960,7100,6920,7030,60,105803,744000000,50332,54721,27931000,196354000000,1566664,5.610000133514403,100.0,-677,0,0.0,0,0.0,0.0,50
20200303,0,6950,7040,6860,6970,140,122598,854000000,63589,53922,27931000,194679000000,1553990,5.559999942779541,100.0,3678,0,0.0,0,0.0,0.0,50
20200302,0,6740,6900,6710,6830,0,72101,492000000,35859,35733,27931000,190768000000,1528595,5.46999979019165,100.0,1350,0,0.0,0,0.0,0.0,51
20200228,0,6860,7030,6670,6830,-200,185609,1263000000,131199,53749,27931000,190768000000,1526400,5.460000038146973,100.0,-533,0,0.0,0,0.0,0.0,53
20200227,0,7090,7340,6990,7030,0,205047,1461000000,96485,108129,27931000,196354000000,1541460,5.519999980926514,100.0,1967,0,0.0,0,0.0,0.0,51
20200226,0,6980,7170,6840,7030,10,129260,908000000,28098,51162,27931000,196354000000,1551823,5.559999942779541,100.0,-5345,0,0.0,0,0.0,0.0,50
