Date,High,Low,Open,Close,Volume,Adj Close
1997-11-19,502.5899963378906,482.95001220703125,494.739990234375,502.5899963378906,0.0,502.5899963378906
1997-11-20,505.7099914550781,475.8599853515625,504.94000244140625,488.4100036621094,0.0,488.4100036621094
1997-11-21,506.07000732421875,483.239990234375,493.42999267578125,506.07000732421875,0.0,506.07000732421875
1997-11-24,477.0899963378906,450.010009765625,477.0899963378906,450.6400146484375,0.0,450.6400146484375
1997-11-25,448.1099853515625,423.69000244140625,441.6600036621094,439.5899963378906,0.0,439.5899963378906
1997-11-26,444.32000732421875,429.510009765625,436.45001220703125,438.70001220703125,0.0,438.70001220703125
1997-11-27,445.55999755859375,432.8299865722656,439.04998779296875,433.1000061035156,0.0,433.1000061035156
1997-11-28,430.25,407.2200012207031,430.25,411.9100036621094,0.0,411.9100036621094
1997-12-01,412.1499938964844,393.1600036621094,405.5199890136719,393.1600036621094,0.0,393.1600036621094
1997-12-02,389.1199951171875,367.3399963378906,389.1199951171875,376.8699951171875,0.0,376.8699951171875
1997-12-03,379.45001220703125,356.82000732421875,369.010009765625,379.30999755859375,0.0,379.30999755859375
1997-12-04,406.010009765625,383.05999755859375,383.05999755859375,405.80999755859375,0.0,405.80999755859375
1997-12-05,436.5,417.42999267578125,417.42999267578125,434.1199951171875,0.0,434.1199951171875
1997-12-08,438.54998779296875,414.6300048828125,432.7799987792969,414.8299865722656,0.0,414.8299865722656
1997-12-09,410.1300048828125,387.92999267578125,410.1300048828125,388.0,0.0,388.0
1997-12-10,405.4599914550781,380.4599914550781,396.3299865722656,399.8500061035156,0.0,399.8500061035156
1997-12-11,398.05999755859375,376.19000244140625,398.05999755859375,377.3699951171875,0.0,377.3699951171875
1997-12-12,362.6499938964844,350.67999267578125,362.6499938964844,350.67999267578125,0.0,350.67999267578125
1997-12-15,385.95001220703125,367.0400085449219,367.0400085449219,385.79998779296875,0.0,385.79998779296875
1997-12-16,413.1199951171875,393.9200134277344,393.9200134277344,404.260009765625,0.0,404.260009765625
1997-12-17,422.5199890136719,398.9700012207031,404.4800109863281,418.489990234375,0.0,418.489990234375
1997-12-19,420.1400146484375,396.5899963378906,416.1099853515625,397.0199890136719,0.0,397.0199890136719
1997-12-22,409.0400085449219,395.44000244140625,402.1199951171875,396.05999755859375,0.0,396.05999755859375
1997-12-23,391.2699890136719,366.32000732421875,391.2699890136719,366.3599853515625,0.0,366.3599853515625
1997-12-24,361.32000732421875,343.32000732421875,361.32000732421875,351.45001220703125,0.0,351.45001220703125
1997-12-26,376.8399963378906,359.6499938964844,359.6499938964844,375.1499938964844,0.0,375.1499938964844
1998-01-05,403.92999267578125,389.0799865722656,389.0799865722656,396.489990234375,0.0,396.489990234375
1998-01-06,406.3900146484375,395.8900146484375,396.8399963378906,406.3399963378906,0.0,406.3399963378906
1998-01-07,424.010009765625,407.2200012207031,407.69000244140625,409.4200134277344,0.0,409.4200134277344
1998-01-08,424.80999755859375,403.0799865722656,409.8800048828125,423.9599914550781,0.0,423.9599914550781
1998-01-09,420.9200134277344,408.30999755859375,420.7699890136719,414.0,0.0,414.0
1998-01-12,461.55999755859375,444.07000732421875,447.07000732421875,456.20001220703125,0.0,456.20001220703125
1998-01-13,466.5899963378906,450.010009765625,456.0,463.739990234375,0.0,463.739990234375
1998-01-14,482.8399963378906,463.80999755859375,466.0,475.1300048828125,0.0,475.1300048828125
1998-01-15,506.5199890136719,479.54998779296875,479.54998779296875,505.9800109863281,0.0,505.9800109863281
1998-01-16,532.4299926757812,485.8299865722656,512.27001953125,488.1000061035156,0.0,488.1000061035156
1998-01-19,528.7999877929688,502.30999755859375,502.30999755859375,528.77001953125,0.0,528.77001953125
1998-01-20,543.4600219726562,520.489990234375,529.25,533.5499877929688,0.0,533.5499877929688
1998-01-21,529.8200073242188,504.07000732421875,529.8200073242188,506.6600036621094,0.0,506.6600036621094
1998-01-22,510.8699951171875,483.989990234375,503.989990234375,483.989990234375,0.0,483.989990234375
1998-01-23,492.6700134277344,474.4700012207031,483.4700012207031,486.8599853515625,0.0,486.8599853515625
1998-01-26,522.5,512.1300048828125,512.6099853515625,518.6400146484375,0.0,518.6400146484375
1998-01-30,558.3400268554688,528.47998046875,528.47998046875,558.3300170898438,0.0,558.3300170898438
1998-02-02,556.5800170898438,534.3900146484375,556.5800170898438,543.6799926757812,0.0,543.6799926757812
1998-02-03,564.1300048828125,539.6799926757812,547.7000122070312,550.2100219726562,0.0,550.2100219726562
1998-02-04,560.8599853515625,545.7899780273438,552.969970703125,547.280029296875,0.0,547.280029296875
1998-02-05,549.1699829101562,524.3800048828125,546.739990234375,528.0499877929688,0.0,528.0499877929688
1998-02-06,553.1099853515625,534.760009765625,539.3099975585938,540.4500122070312,0.0,540.4500122070312
1998-02-09,557.9600219726562,542.9199829101562,543.0800170898438,554.239990234375,0.0,554.239990234375
1998-02-10,558.6500244140625,538.3699951171875,554.8300170898438,541.77001953125,0.0,541.77001953125
1998-02-11,539.219970703125,511.80999755859375,539.219970703125,520.1400146484375,0.0,520.1400146484375
1998-02-12,516.5,497.2699890136719,516.5,512.489990234375,0.0,512.489990234375
1998-02-13,529.1400146484375,506.20001220703125,519.469970703125,506.20001220703125,0.0,506.20001220703125
1998-02-16,486.989990234375,469.8599853515625,482.92999267578125,476.9800109863281,0.0,476.9800109863281
1998-02-17,475.8800048828125,462.260009765625,475.8800048828125,471.7300109863281,0.0,471.7300109863281
1998-02-18,492.7099914550781,472.6199951171875,475.1600036621094,487.7300109863281,0.0,487.7300109863281
1998-02-19,516.6900024414062,488.55999755859375,488.55999755859375,513.4500122070312,0.0,513.4500122070312
1998-02-20,536.6300048828125,518.7100219726562,518.7100219726562,522.1300048828125,0.0,522.1300048828125
1998-02-23,553.530029296875,537.5499877929688,537.5499877929688,543.0599975585938,0.0,543.0599975585938
1998-02-24,546.3300170898438,534.0700073242188,541.5800170898438,540.8900146484375,0.0,540.8900146484375
1998-02-25,547.7899780273438,516.0999755859375,539.3800048828125,516.3800048828125,0.0,516.3800048828125
1998-02-26,531.4099731445312,507.5899963378906,516.719970703125,524.97998046875,0.0,524.97998046875
1998-02-27,551.1900024414062,527.4000244140625,527.4000244140625,548.4199829101562,0.0,548.4199829101562
1998-03-02,581.1199951171875,562.6400146484375,562.6599731445312,574.3499755859375,0.0,574.3499755859375
1998-03-03,591.7000122070312,567.5499877929688,577.239990234375,570.8900146484375,0.0,570.8900146484375
1998-03-04,572.760009765625,553.25,570.3300170898438,572.760009765625,0.0,572.760009765625
1998-03-05,570.1300048828125,535.6799926757812,570.1300048828125,535.6799926757812,0.0,535.6799926757812
1998-03-06,535.6300048828125,517.0599975585938,530.760009765625,522.5499877929688,0.0,522.5499877929688
1998-03-09,531.530029296875,507.7099914550781,526.4000244140625,507.7099914550781,0.0,507.7099914550781
1998-03-10,525.5599975585938,501.8399963378906,507.82000732421875,525.5599975585938,0.0,525.5599975585938
1998-03-11,540.9400024414062,518.3099975585938,522.0599975585938,531.0499877929688,0.0,531.0499877929688
1998-03-12,544.5900268554688,534.5399780273438,534.9500122070312,535.8400268554688,0.0,535.8400268554688
1998-03-13,540.0900268554688,521.7999877929688,537.8400268554688,536.1599731445312,0.0,536.1599731445312
1998-03-16,539.5399780273438,528.8699951171875,535.5999755859375,528.8800048828125,0.0,528.8800048828125
1998-03-17,528.5399780273438,513.4400024414062,528.5399780273438,515.510009765625,0.0,515.510009765625
1998-03-18,526.77001953125,510.8699951171875,516.0,518.0800170898438,0.0,518.0800170898438
1998-03-19,525.1199951171875,518.0,518.0,521.72998046875,0.0,521.72998046875
1998-03-20,530.4000244140625,522.3800048828125,522.3800048828125,525.9500122070312,0.0,525.9500122070312
1998-03-23,522.8400268554688,511.8900146484375,521.9099731445312,511.8999938964844,0.0,511.8999938964844
1998-03-24,513.3699951171875,506.1000061035156,512.7999877929688,508.42999267578125,0.0,508.42999267578125
1998-03-25,512.8499755859375,503.739990234375,509.25,510.1400146484375,0.0,510.1400146484375
1998-03-26,508.8900146484375,498.42999267578125,508.8900146484375,501.1300048828125,0.0,501.1300048828125
1998-03-27,503.0799865722656,493.95001220703125,501.20001220703125,503.0799865722656,0.0,503.0799865722656
1998-03-30,493.04998779296875,479.5199890136719,493.04998779296875,482.3299865722656,0.0,482.3299865722656
1998-03-31,490.30999755859375,481.0400085449219,482.9100036621094,481.0400085449219,0.0,481.0400085449219
1998-04-01,482.8800048828125,468.2200012207031,482.8800048828125,468.2200012207031,0.0,468.2200012207031
1998-04-02,466.3399963378906,450.25,464.8699951171875,453.6600036621094,0.0,453.6600036621094
1998-04-03,450.739990234375,421.9200134277344,449.6400146484375,434.45001220703125,0.0,434.45001220703125
1998-04-06,441.8800048828125,431.8699951171875,441.0799865722656,435.9200134277344,0.0,435.9200134277344
1998-04-07,459.5799865722656,437.7099914550781,437.7099914550781,459.5799865722656,0.0,459.5799865722656
1998-04-08,465.82000732421875,455.1099853515625,458.9599914550781,455.5299987792969,0.0,455.5299987792969
1998-04-09,475.0299987792969,465.489990234375,467.989990234375,468.1099853515625,0.0,468.1099853515625
1998-04-10,470.04998779296875,463.7300109863281,467.2300109863281,468.2900085449219,0.0,468.2900085449219
1998-04-13,498.7099914550781,486.1300048828125,488.8399963378906,494.8900146484375,0.0,494.8900146484375
1998-04-14,491.19000244140625,467.07000732421875,491.19000244140625,467.6300048828125,0.0,467.6300048828125
1998-04-15,470.6099853515625,462.0199890136719,466.94000244140625,467.8699951171875,0.0,467.8699951171875
1998-04-16,465.8999938964844,447.3500061035156,465.8999938964844,454.1499938964844,0.0,454.1499938964844
1998-04-17,454.3800048828125,446.4599914550781,450.5299987792969,450.2300109863281,0.0,450.2300109863281
1998-04-20,441.2200012207031,434.44000244140625,441.2200012207031,435.7300109863281,0.0,435.7300109863281
1998-04-21,441.1700134277344,429.3299865722656,434.0799865722656,439.2099914550781,0.0,439.2099914550781
1998-04-22,444.010009765625,431.80999755859375,437.9700012207031,431.80999755859375,0.0,431.80999755859375
1998-04-23,428.760009765625,414.2900085449219,428.760009765625,416.5400085449219,0.0,416.5400085449219
1998-04-24,429.4800109863281,412.3399963378906,416.2099914550781,414.55999755859375,0.0,414.55999755859375
1998-04-27,413.8500061035156,406.05999755859375,411.5899963378906,406.25,0.0,406.25
1998-04-28,407.510009765625,399.4800109863281,406.1600036621094,402.3900146484375,4015700.0,402.3900146484375
1998-04-29,418.4700012207031,401.19000244140625,403.3399963378906,417.04998779296875,4712700.0,417.04998779296875
1998-04-30,423.4700012207031,414.6099853515625,418.30999755859375,421.2200012207031,4890600.0,421.2200012207031
1998-05-04,401.5299987792969,389.82000732421875,401.5299987792969,391.79998779296875,4159300.0,391.79998779296875
1998-05-06,388.79998779296875,374.5299987792969,388.79998779296875,376.2300109863281,4418700.0,376.2300109863281
1998-05-07,380.45001220703125,369.95001220703125,376.1099853515625,379.4700012207031,5012100.0,379.4700012207031
1998-05-08,379.6300048828125,368.57000732421875,376.4599914550781,373.0400085449219,4757000.0,373.0400085449219
1998-05-11,372.2900085449219,361.5799865722656,372.2900085449219,361.5799865722656,3930900.0,361.5799865722656
1998-05-12,356.79998779296875,348.6099853515625,356.54998779296875,351.8599853515625,4383600.0,351.8599853515625
1998-05-13,360.1400146484375,344.57000732421875,349.3800048828125,356.5799865722656,5529500.0,356.5799865722656
1998-05-14,372.8299865722656,349.07000732421875,354.69000244140625,362.94000244140625,8917800.0,362.94000244140625
1998-05-15,367.45001220703125,350.95001220703125,361.69000244140625,352.8299865722656,8917800.0,352.8299865722656
1998-05-18,361.8500061035156,353.3800048828125,353.3800048828125,359.0,5667600.0,359.0
1998-05-19,362.5299987792969,355.0199890136719,360.1600036621094,362.5299987792969,6349400.0,362.5299987792969
1998-05-20,374.9700012207031,364.05999755859375,364.05999755859375,369.1700134277344,7914300.0,369.1700134277344
1998-05-21,375.4599914550781,362.29998779296875,370.54998779296875,362.29998779296875,9302300.0,362.29998779296875
1998-05-22,361.0899963378906,352.2300109863281,361.0899963378906,353.6700134277344,6210000.0,353.6700134277344
1998-05-25,353.3999938964844,331.75,353.3999938964844,331.8999938964844,5198800.0,331.8999938964844
1998-05-26,324.9599914550781,308.4599914550781,324.9599914550781,311.989990234375,4801900.0,311.989990234375
1998-05-27,313.8399963378906,301.2200012207031,313.8399963378906,313.4800109863281,5977700.0,313.4800109863281
1998-05-28,331.92999267578125,309.57000732421875,313.80999755859375,323.0899963378906,7216800.0,323.0899963378906
1998-05-29,337.8900146484375,323.7699890136719,323.7699890136719,336.6300048828125,7026400.0,336.6300048828125
1998-06-01,342.1099853515625,333.010009765625,334.1000061035156,336.70001220703125,8372400.0,336.70001220703125
1998-06-02,335.4800109863281,323.6700134277344,335.4800109863281,324.1000061035156,6770000.0,324.1000061035156
1998-06-03,332.6099853515625,324.82000732421875,324.82000732421875,332.4599914550781,8564500.0,332.4599914550781
1998-06-05,341.5299987792969,333.3699951171875,334.010009765625,341.5299987792969,7829900.0,341.5299987792969
1998-06-08,353.2900085449219,345.3800048828125,345.3800048828125,345.8800048828125,7877500.0,345.8800048828125
1998-06-09,344.20001220703125,334.19000244140625,344.20001220703125,339.2200012207031,7661800.0,339.2200012207031
1998-06-10,344.3699951171875,324.5400085449219,341.7900085449219,324.5400085449219,7971200.0,324.5400085449219
1998-06-11,328.70001220703125,317.5400085449219,323.1400146484375,328.70001220703125,6962600.0,328.70001220703125
1998-06-12,318.30999755859375,301.1000061035156,318.30999755859375,302.0899963378906,7365900.0,302.0899963378906
1998-06-15,303.6099853515625,288.2099914550781,300.69000244140625,288.2099914550781,5337000.0,288.2099914550781
1998-06-16,291.010009765625,277.3699951171875,283.4100036621094,280.0,6941200.0,280.0
1998-06-17,303.80999755859375,287.9800109863281,287.9800109863281,303.80999755859375,7807800.0,303.80999755859375
1998-06-18,330.1400146484375,310.1199951171875,310.1199951171875,325.489990234375,11539800.0,325.489990234375
1998-06-19,324.260009765625,308.989990234375,323.04998779296875,313.260009765625,7946800.0,313.260009765625
1998-06-22,319.54998779296875,311.2699890136719,316.1600036621094,311.2699890136719,6082500.0,311.2699890136719
1998-06-23,308.3900146484375,299.2799987792969,308.3900146484375,303.30999755859375,5646300.0,303.30999755859375
1998-06-24,304.0899963378906,296.2699890136719,300.32000732421875,301.7200012207031,7414100.0,301.7200012207031
1998-06-25,301.4200134277344,294.92999267578125,299.55999755859375,300.57000732421875,6209200.0,300.57000732421875
1998-06-26,305.1300048828125,297.94000244140625,299.8699951171875,298.5400085449219,6078000.0,298.5400085449219
1998-06-29,305.45001220703125,296.2799987792969,302.79998779296875,298.6000061035156,6548400.0,298.6000061035156
1998-06-30,299.2900085449219,293.45001220703125,296.3800048828125,297.8800048828125,5265300.0,297.8800048828125
1998-07-01,318.739990234375,298.010009765625,298.010009765625,315.55999755859375,10013300.0,315.55999755859375
1998-07-02,320.989990234375,309.8399963378906,315.239990234375,311.7699890136719,8863600.0,311.7699890136719
1998-07-03,316.0899963378906,306.3699951171875,312.1199951171875,308.5299987792969,6454200.0,308.5299987792969
1998-07-06,310.57000732421875,305.05999755859375,306.1199951171875,309.6099853515625,6151300.0,309.6099853515625
1998-07-07,319.9700012207031,310.4800109863281,310.4800109863281,317.5,7610700.0,317.5
1998-07-08,323.3999938964844,318.010009765625,321.489990234375,318.7900085449219,8556200.0,318.7900085449219
1998-07-09,323.6600036621094,316.6199951171875,319.8999938964844,319.0199890136719,8558000.0,319.0199890136719
1998-07-10,320.760009765625,306.4100036621094,319.29998779296875,309.2799987792969,8184900.0,309.2799987792969
1998-07-13,304.9100036621094,299.67999267578125,303.739990234375,301.3699951171875,5553600.0,301.3699951171875
1998-07-14,306.7900085449219,301.9100036621094,301.9100036621094,306.7300109863281,5944600.0,306.7300109863281
1998-07-15,316.1000061035156,307.989990234375,307.989990234375,313.4200134277344,8168000.0,313.4200134277344
1998-07-16,330.3500061035156,314.67999267578125,314.67999267578125,330.3500061035156,8218300.0,330.3500061035156
1998-07-20,365.17999267578125,345.79998779296875,348.6400146484375,365.17999267578125,12126300.0,365.17999267578125
1998-07-21,374.0799865722656,364.239990234375,366.760009765625,364.760009765625,13494000.0,364.760009765625
1998-07-22,366.0400085449219,357.6300048828125,363.19000244140625,362.07000732421875,15960200.0,362.07000732421875
1998-07-23,366.3299865722656,341.4599914550781,366.3299865722656,341.4599914550781,12082600.0,341.4599914550781
1998-07-24,347.9599914550781,334.260009765625,341.8900146484375,343.7900085449219,11372400.0,343.7900085449219
1998-07-27,332.7200012207031,323.8999938964844,328.8299865722656,329.79998779296875,7627600.0,329.79998779296875
1998-07-28,335.3299865722656,329.9800109863281,329.9800109863281,335.3299865722656,6779200.0,335.3299865722656
1998-07-29,354.3399963378906,337.1300048828125,337.1300048828125,344.4100036621094,11249000.0,344.4100036621094
1998-07-30,346.9200134277344,339.3500061035156,343.9700012207031,344.9100036621094,9424200.0,344.9100036621094
1998-07-31,349.04998779296875,340.0299987792969,346.04998779296875,343.3299865722656,13307500.0,343.3299865722656
1998-08-03,338.7099914550781,329.44000244140625,336.1199951171875,329.4700012207031,8377400.0,329.4700012207031
1998-08-04,335.1000061035156,326.3399963378906,328.1000061035156,333.20001220703125,7555300.0,333.20001220703125
1998-08-05,335.3599853515625,317.2200012207031,333.82000732421875,322.8299865722656,9142400.0,322.8299865722656
1998-08-06,324.3699951171875,318.1000061035156,320.30999755859375,320.57000732421875,8547200.0,320.57000732421875
1998-08-07,324.2200012207031,319.5199890136719,320.6600036621094,321.7099914550781,7581700.0,321.7099914550781
1998-08-10,315.7900085449219,308.3699951171875,314.4599914550781,311.95001220703125,7586600.0,311.95001220703125
1998-08-11,318.9200134277344,311.25,312.5199890136719,311.25,7203300.0,311.25
1998-08-12,309.3699951171875,301.739990234375,309.3699951171875,305.3500061035156,6735500.0,305.3500061035156
1998-08-13,308.0400085449219,302.5899963378906,305.3800048828125,303.010009765625,7253100.0,303.010009765625
1998-08-14,305.7900085449219,297.3299865722656,302.7300109863281,304.6099853515625,6917600.0,304.6099853515625
1998-08-17,305.7699890136719,301.6199951171875,304.3999938964844,301.6199951171875,6363400.0,301.6199951171875
1998-08-18,296.6400146484375,288.05999755859375,296.6400146484375,291.1499938964844,7955800.0,291.1499938964844
1998-08-19,303.07000732421875,294.1300048828125,294.1300048828125,301.8999938964844,7747400.0,301.8999938964844
1998-08-20,317.6400146484375,301.760009765625,303.19000244140625,316.5899963378906,9166000.0,316.5899963378906
